book_index,paragraph_index,similarity_score,recommended_book,recommended_text
179,800,0.946,"Habitats and Biota of the Gulf of Mexico: Before the Deepwater Horizon Oil Spill: Volume 1: Water Quality, Sediments, Sediment Contaminants, Oil and Gas Seeps, Coastal Habitats, Offshore Plankton and Benthos, and Shellfish",Figure 6.55. Long-term shoreline change trends for the Laguna Madre Barrier Islands (1930s to 2007). Shoreline change data from Paine et al. (2011). White arrows show the direction of net littoral sand transport. Image credit: Microsoft Bing Maps Aerial.
142,1156,0.946,Subseafloor Biosphere Linked To Hydrothermal Systems : Taiga Concept,"Î´13C (â°) Fig. 30.5 Î´13C values of CH4 (black bars), CO2 (white boxes), and organic carbon (gray bars) considered typical for each process based on experimental and theoretical studies and observations in hydrothermal fluids. After Kawagucci et al. (2013a) with minor modification"
241,772,0.945,Second Assessment of Climate Change for the Baltic Sea Basin,"(GCMs) used as surface boundary conditions in RCMs might be biased due to the coarse resolution of GCMs. Such biases would affect model sensitivity and hence the results in climate projections (Meier et al. 2011d). To reduce computational demands, scenario simulations were performed for selected time slices only (e.g. Madsen 2009) which requires the application of the âdeltaâ or âdelta changeâ approach (e.g. Meier 2002). Since the ï¬rst assessment of climate change in the Baltic Sea basin (BACC Author Team 2008), the number of relevant scenario simulations has increased considerably. In particular, a large number of scenario simulations were carried out during 2009â2011 within the ECOSUPPORT project (advanced modelling tool for scenarios of the Baltic Sea ECOsystem to SUPPORT decision making, www. baltex-research.eu/ecosupport). The following items characterise the new simulations compared to the ï¬rst BACC assessment: â¢ The horizontal resolution of atmosphere and ocean model components increased to typically less than 25 and 3.6 km, respectively (e.g. Meier et al. 2011b). â¢ New model versions of GCMs and RCMs were used. â¢ The results and assumptions of the Fourth Assessment Report (AR4) of the Intergovernmental Panel on Climate Change (IPCC 2007) were used instead of those from the IPCCâs Third Assessment Report (IPCC 2001). â¢ Multi-model ensemble modelling was introduced to estimate uncertainties due to biases in the Baltic Sea models (e.g. Meier et al. 2011b). â¢ Instead of time slices often combined with the delta approach (e.g. Meier 2006), transient simulations (1960â 2100) were performed (e.g. Neumann 2010). â¢ Coupled physicalâbiogeochemical models were used (Neumann 2010; Meier et al. 2011a, b, c, 2012a, b, c; Eilola et al. 2012; Neumann et al. 2012). This chapter relies on literature concerning climate change scenario simulations for the Baltic Sea between 2007 and (March) 2012. The focus is on projected changes in water temperature, salinity, sea ice, storm surges, and wind waves. Changes in marine biogeochemical variables such as oxygen, nutrients, and phytoplankton (chlorophyll) concentrations are addressed in Chaps. 18 and 19. The graphics included in this chapter (with the exception of Fig. 13.6) show ensemble mean changes projected for 2069â2098 relative to a baseline/reference of 1978â2007 in transient scenario simulations calculated with three coupled physicalâ biogeochemical models for the Baltic Sea following Meier et al. (2011b, 2012c). The Baltic Sea models are forced with RCM data driven by two GCMs at the lateral boundaries and two greenhouse gas (GHG) emission scenarios (SRES A1B and A2, see NakiÄenoviÄ et al. 2000). The atmospheric forcing ï¬elds of the RCM were analysed by Meier et al. (2011d). Results at six monitoring stations representing"
169,229,0.945,Riverine Ecosystem Management : Science For Governing Towards a Sustainable Future (Volume 8.0),"Fig. 7.5 Visualization of the mesohabitat evaluation model (MEM) featuring calibrated mesohabitats under low ï¬ow conditions for a restored section of the Drava River (left) and the regulated Danube east of Vienna (right) (Hauer et al. 2011) (reproduced from: Hauer et al. 2011. Variability of mesohabitat characteristics in rifï¬e-pool reaches: Testing an integrative evaluation concept (FGC) for MEM-application. River Research and Applications 27(4):403â430, Â© 2010 John Wiley & Sons, Ltd.)"
241,1088,0.945,Second Assessment of Climate Change for the Baltic Sea Basin,"Fig. 18.13 Simulated development of (a) hypoxic (<2 mL O2 Lâ1) and (b) anoxic (<0 mL O2 Lâ1) areas within the Baltic Sea for three nutrient load scenarios: the BSAP (blue), reference (see Sect. 18.3.1) (black) and business-as-usual (red) (Meier et al. 2011)"
391,498,0.945,Ocean-Atmosphere Interactions of Gases and Particles,"Fig. 3.7 Air-sea CO2 fluxes for 10 regions per latitude range and per basin with positive fluxes for CO2 leaving the ocean. (a) Net contemporary air-sea CO2 fluxes from ocean inversion estimates (Gruber et al. 2009), a surface ocean pCO2 climatology (Takahashi et al. 2009), mean estimates from 13 ocean biogeochemistry models (Watson and Orr 2003) and mean estimates from atmospheric inversion of CO2 (Baker et al. 2006). Error bars for the ocean biogeochemistry model estimates are the unweighted"
320,351,0.945,Managing Protected Areas in Central and Eastern Europe Under Climate Change,Fig. 12.3 Potential future nesting and wintering habitats in terms of habitat and altitudinal aspect for the rock ptarmigan (Lagopus muta) population in TNP (Cartography: Miha Marolt) (Jarvis et al. 2008)
73,891,0.944,Balanced Urban Development : Options and Strategies For Liveable Cities,"Fig. 32.1 Annual median water quality trends of Chlorophyll-a (CHL-a), Suspended solids (SS), Total Phosphorus (TP), Total Nitrogen (TN) and Rainfall at four sites between 1947 and 2009. Y-axis represents the z-scores of water quality variables (This data was obtained from various sources CSIRO, SPCC and Pinto et al. 2013)"
280,77,0.944,Diversity and Evolution of Butterfly Wing Patterns : An integrative Approach,"Fig. 3.2 Nymphalid ground plan and the variations generating diversified wing patterns. (a) Nymphalid ground plan (NGP). (b) Leaf vein-like pattern and the NGP of Kallima inachus. (c) NGP of Vanessa cardui, Nymphalis vaualbum, Yoma sabina, Doleschallia bisaltide (This figure is reproduced with modification from Suzuki et al. (2014))"
391,200,0.944,Ocean-Atmosphere Interactions of Gases and Particles,"Fig. 1.8 Empirical relationship between the acetone air/sea flux (F), horizontal wind speed (U), and the atmospheric concentration of acetone (Ca). Measurements were made over the northern and equatorial Pacific Ocean during the summer season (Reproduced from Marandino et al. (2005) by permission of the American Geophysical Union)"
389,87,0.944,Impacts of the Fukushima Nuclear Accident on Fish and Fishing Grounds,"Fig. 3.5 Scatter plot between 137Cs concentration in seawater and aCR for zooplankton off the JobanâSanriku coast (black open circles) and in Sendai Bay (red open squares) from this study compared to those obtained in June 2011 in the western North Pacific (wNP) (green open triangles; Buesseler et al. 2012). The scatter plot between 137Cs concentrations in seawater and the concentration ratio (CR) for zooplankton collected off Aomori Prefecture during October 2005 and June 2006, before the FNPP accident, is shown as black filled diamonds (data from Kaeriyama et al. 2008a). Arrows indicate flow of time (Modified from Kaeriyama et al. 2014)"
222,326,0.944,Ecosystem Services For Well-Being in Deltas : integrated Assessment For Policy Analysis,"Month Fig. 11.2 Mean monthly temperature (Â°C) (upper) and precipitation (mm/day) (lower) over the GBM sub-region (shown in Fig. 11.1) for the period of 1981â2000 for the RCM 17 member ensemble range (shaded), three selected RCM ensemble members (Q0, Q8 and Q16), and the relevant observational datasets. Dashed lines indicate observations (Caesar et al. 2015âReproduced by permission of The Royal Society of Chemistry)"
103,174,0.943,Solar Particle Radiation Storms Forecasting and Analysis : The Hesperia Horizon 2020 Project and Beyond (Volume 444.0),"Fig. 4.5 Example using the inversion model (Agueda et al. 2008) to illustrate the importance of having directional information of particle intensities. Near-relativistic electron injection history profiles and r (left column), omnidirectional intensities (middle column) and directional intensities (right column) are shown for different scenarios. The model fits (black curves) reproduce the observations (colour curves) only in the second case. See text for details"
183,300,0.943,Technologies For Development : From innovation To Social Impact,"Fig. 16.3 The five stations of the EWS, arrows indicating the direction of the signal transfer. Background: topographic map from the Austrian Alpenverein and the GLOF hazard map (from Frey et al. 2014)"
241,363,0.943,Second Assessment of Climate Change for the Baltic Sea Basin,"Regarding flow changes on a decadal scale, Hisdal et al. (2010) revised and extended their earlier analysis included in the ï¬rst Baltic Sea assessment report (Hisdal et al. 2003; BACC Author Team 2008). Currently, the data comprise more than 160 streamflow records from the Nordic countries. The MannâKendall trend test was applied to study changes in annual and seasonal streamflow as well as floods and droughts for three periods: 1920â2002, 1941â2002 and 1961â2000. Regional patterns detected by Hisdal et al. (2010) were influenced by the time period and the selection of stations. However, in general, trends towards increased streamflow dominated annual values (Fig. 5.5) and winter and spring seasons. Trends in summer flow were highly dependent on the period analysed while no trends were found for autumn. Fig. 5.5 Trends in annual streamflow within the Nordic countries for 1920â2002 (left), 1941â2002 (middle) and 1961â 2000 (right) (Hisdal et al. 2010)"
241,171,0.943,Second Assessment of Climate Change for the Baltic Sea Basin,"Fig. 2.7 Two climate reconstructions for the cold event about 8200 cal year BP: annual air temperature reconstructed from pollen data from Lake RÅuge, Estonia (Veski et al. 2004) and pollen data from Lake Flarken, Sweden. The blue bar highlights the timing of the â8.2 ka cold eventâ (adapted from SeppÃ¤ et al. 2005)"
241,955,0.942,Second Assessment of Climate Change for the Baltic Sea Basin,"Freshwater biogeochemistry in relatively unperturbed aquatic systems within the Baltic Sea catchment and the background load of the biogenic elements C, N, P and Si is the result of its weathering regime, which characterises total ionic strength, acidity (pH) and alkalinity as well as vegetation cover and vegetation type. Generally, weathering reactions charge rainwater with basic cations and anions including dissolved inorganic carbon (DIC), orthophosphate and silicic acid when inï¬ltrating natural soils (Drever 1997). Nitrogen enters the system through biological N ï¬xation, and organic C stems from recently produced biomass (mainly litter and root exudates) (Froberg et al. 2003; Karltun et al. 2005; van Hees et al. 2005; Giesler et al. 2007; Jonsson et al. 2007) and older stored soil organic C (Vonk et al. 2008; Vonk and Gustafsson 2009). However, the bedrock dominated by acid volcanic and plutonic acid rocks as well as the occurrence of coniferous forests and wetlands storing huge amounts of organic C leads to freshwaters in boreal watersheds characterised by low ionic strength, low alkalinity and high concentrations of humic and fulvic acids that form the major pool of dissolved organic carbon (DOC), nitrogen (DON) and phosphorus (DOP). Background loads and concentrations in the cultivated watersheds are difï¬cult to estimate because humans have influenced these landscapes over many centuries. However, the occurrence of sedimentary bedrock in cultivated watersheds and the higher temperatures that increase weathering reactions lead to a higher ionic strength and higher alkalinity. Relatively natural unperturbed conditions can be found in the well-studied River KalixÃ¤lven (Ingri et al. 1997; Humborg et al. 2004), in the Simojoki river basin (Lepisto et al. 2008) and in unmanaged headwater catchments (Mattsson et al. 2003; Finer et al. 2004; Kortelainen et al. 2006a). In most other watersheds around the Baltic Sea, freshwater biogeochemistry is affected by following human drivers: atmospheric deposition, forestry and wetland management, eutrophication, and damming and other types of hydrological alteration."
103,170,0.942,Solar Particle Radiation Storms Forecasting and Analysis : The Hesperia Horizon 2020 Project and Beyond (Volume 444.0),"Fig. 4.3 April 4, 2000 SEP event. Top panel: 0.115â101 MeV proton differential intensities measured by 23 energy channels (colour coded) of different detectors (ACE/EPAM (Gold et al. 1998) and SOHO/ERNE (Torsti et al. 1995)). The second panel shows the solar wind speed measured by ACE/SWEPAM (McComas 1998) and the three bottom panels show the magnetic field strength, latitude and longitude (in RTN coordinates) recorded by ACE/MAG (Smith et al. 1998). The solid vertical line marks the time of the shock passage by the ACE spacecraft and the arrow marks the onset time of the associated CME"
222,36,0.942,Ecosystem Services For Well-Being in Deltas : integrated Assessment For Policy Analysis,"Comparison of fluvial and tidal flooding characteristics (a) and (c) location and (b) and (d) typical hydrographs Example of a simulated cyclone event, October 2028. (a) Wind speed (m/s) at 09:00 on 11 October. (b) Minimum pressure at 6 hourly intervals from 9 October 15:00 to 12 October 03:00 2028. Data is taken from the simulations described in Kay et al. (2015) Wind speed during cyclone events for (a) SIDR, (b) GENERATED-mid-century, (c) GENERATED-end-century scenarios Flood (or inundation) depth and inundated areas of cyclones (a) SIDR, (b) SIDR-mid-century, (c) SIDR-endcentury, (d) GENERATED-mid-century and (e) GENERATED-end-century scenarios Annual average sea surface salinity from World Ocean Atlas (left) and SMOS (right) (Reproduced with permission from Antonov et al. 2010, and data from BEC 2010, respectively) Mean high water salinity observed during March to May 2014 (left). Modelled mean surface salinity during March to May 2000 (right). Both colour scales show salinity between 0 and 35 PSU Locations of river cross-sections: existing sections (left), newly surveyed sections (right) (Reproduced under Creative Commons Attribution 4.0 International License from Bricheno et al. 2016) Unstructured model grid location within the Bay of Bengal (left inset map) and close-up of Sundarbans channels (right inset) Map showing river channel names, freshwater input location and section line discussed in the text Mean high water salinity during 2000 (left) and maximum high water salinity during 2000 (PSU) (right) Spring (MarchâAprilâMay) mean salinity (left) and autumn (SeptemberâOctoberâNovember) mean salinity (right) during 2000 (PSU) Map showing the change in salinity (PSU) comparing daily high water and low water salinity for a 25 hour period on a spring tide during the dry season"
246,34,0.942,Rewilding European Landscapes,"Fig. 1.3 Past and future trends of European agricultural area and rural population. Agricultural area (lines): land-use change predicted in the four scenarios of the Millennium Ecosystem Assessment (van Vuuren et al. 2006). The projections are based on the area of food crops, grass and fodder, and biofuels crops, between 1970 and 2030. OS order from strength, AM adapting mosaic, GO global orchestration, TG techno-garden. Rural population size (bars): historical values ( dark gray) and future projections ( light gray) (FAOSTAT 2010; past data for the Baltic countries from http://www.nationmaster.com)"
233,304,0.941,Biodiversity Conservation and Phylogenetic Systematics : Preserving Our Evolutionary Heritage in An Extinction Crisis (Volume 14.0),Fig. 1 Maximum likelihood phylogenetic trees inferred with IQ-TREE (Minh et al. 2013) from the mitochondrial CYB and the nuclear intron DCoH3 for four Gallus (junglefowl) and six Polyplectron (peacock-pheasant) species. The scalebar represents the expected number of nucleotide substitutions per site. Highlighted in boldface are the four species maximizing phylogenetic diversity
241,574,0.941,Second Assessment of Climate Change for the Baltic Sea Basin,"The spatial resolution of numerically reconstructed global wave datasets such as the KNMI/ERA-40 Wave Atlas (1.5Â° Ã 1.5Â°) (Sterl and Caires 2005) is insufï¬cient for the Baltic Sea. Several attempts to numerically reconstruct the wave climate in the Baltic Sea using a better resolution (down to about 3 nautical miles or about 5 km) have been undertaken for many areas and single locations (Table 9.2). Schmager et al. (2008), Soomere (2008) reviewed the relevant literature until 2007 and described the basic features of the wave climate. Long-term reconstructions of the Baltic Sea wave ï¬elds are a complicated task and usually contain high uncertainties (CieÅlikiewicz and PapliÅska-Swerpel 2008; Kriezi and Broman 2008). The largest source of uncertainty is the wind information. The quality and spatial resolution of the wind data (down to about 10 km, Tuomi et al. 2011) have increased over the past decade. Simulations of long-term change in wave ï¬elds are, however, hampered by substantial temporal inhomogeneity (Tuomi et al. 2011), large spatial differences in data quality (RÃ¤Ã¤met et al. 2009; Soomere and RÃ¤Ã¤met 2011), and by the inability of even the most advanced atmospheric models to reproduce air flow accurately in several Baltic Sea sub-basins (Keevallik and Soomere 2010). Nevertheless, long-term numerical reconstructions of change in the Baltic Sea wave climate are available for 1958â2002 based on output from the National Centers for Environmental Prediction/National Center for Atmospheric Research (NCAR/NCEP) wind reconstructions (Augustin 2005; Schmager et al. 2008; Weisse and von Storch 2010) and for 1970â2007 based on adjusted geostrophic winds (RÃ¤Ã¤met and Soomere 2010; Soomere and RÃ¤Ã¤met 2011)."
391,668,0.941,Ocean-Atmosphere Interactions of Gases and Particles,"Figure 4.5 illustrates the global distribution of submicron sea salt and water insoluble organic matter using the parameterisation of Vignati et al. (2010) with the TM5 (Tracer Model 5; Krol et al. 2005) chemical transport model. The studies by Lapina et al. (2011) and Gantt et al. (2011) are more advanced in that Lapina et al. (2011) apply a water temperature dependent source function, while Gantt et al. (2011) extended the scheme to include a wind speed dependency of organic enrichment â that is, the OM enrichment decreases with wind speed, but still the net OM increased with wind speed. Using this new scheme, Gantt et al. (2011) improved significantly the agreement between measured and predicted OM mass, as illustrated in Fig. 4.6. Meskhidze et al. (2011) applied the Gantt et al. (2011) scheme and the Vignati et al. (2010) parameterisation, modified using Facchini et al. (2008a) to include size dependence, with the NCAR Community Atmosphere Model CAM5. The findings of Meskhidze et al. (2011) are that different mechanisms contribute to the marine OM fluxes, with a major contribution of marine organic aerosols to the submicron organic aerosol mass over the tropical and midlatitudes, while methane sulphonate dominates at high latitudes. The Gantt et al. (2011) parameterisation yields a more accurate representation of the seasonal cycle of marine organic aerosol mass concentrations than Vignati et al. (2010). One question, however, continues to arise given that the OM enrichment scheme is based on chlorophyll a concentration fields and that is: âIs"
145,138,0.941,"Evolution, Monitoring and Predicting Models of Rockburst : Precursor Information for Rock Failure","Fig. 6.5 Relationship between stressâstrain curves and accumulative AE counts for limestone sample. With kind permission from âAMER SOC TESTING MATERIALSâ, Wang et al. (2015b), 1296â1307 Fig. 7, all rights reserved"
142,1250,0.941,Subseafloor Biosphere Linked To Hydrothermal Systems : Taiga Concept,"32.3.1 Fluid Chemistry The physical properties and the chemical compositions of the endmember hydrothermal fluids being expelled from the TBS chimney at the Izena Hole Jade field, the 214 chimney at the Izena Hole Hakurei field, and the Jizo and No. 7 chimneys at the Minami-Ensei (Minami-Ensei Knoll) field are summarized in Table 32.1 together with the physicalchemical characteristics of the other endmember hydrothermal fluids in the Okinawa Trough. All of the data in Table 32.1 were already reported in the previous studies (Ishibashi et al. 2014; Kawagucci Chap. 30; Kawagucci et al. 2011, 2013; Konno et al. 2006; Nakagawa et al. 2005; Suzuki et al. 2008; Takai and Nakamura 2010)."
169,186,0.941,Riverine Ecosystem Management : Science For Governing Towards a Sustainable Future (Volume 8.0),"Fig. 6.7 Riverbed incision of the Danube River downstream of the Austrian hydropower cascade in the years 1950â2003 expressed as low water level (m.a.sl. meter above sea level) at river 1894.7 km (gauging station Wildungsmauer, Reckendorfer et al. 2005) (Â© Reckendorfer, W. et al. 2005. The Integrated River Engineering Project for the free-ï¬owing Danube in the Austrian Alluvial Zone National Park: contradictory goals and mutual solutions Archiv fÃ¼r Hydrobiologie, Supplementband âLarge Riversâ, 155: 613â630, www.schweizerbart.de/series/ archiv_Suppl, reproduced with permission from Schweizerbartâsche Verlagsbuchhandlung)"
241,1080,0.941,Second Assessment of Climate Change for the Baltic Sea Basin,"18.4.4.1 Current Process Understanding The biogeochemical cycling of C, N and P is linked via biological productivity (Mackenzie et al. 1993; Anderson et al. 2001), and their removal from the system through burial in the sediment is important for eutrophication and the CO2 balance. When C, N and P in the sediment are no longer signiï¬cantly interacting with the water column, they can be considered as buried. Buried C and N in the sediments of the Baltic Sea are mainly in the form of organic compounds, whereas a substantial part of P occurs as inorganic forms such as associates with Fe-oxyhydroxides and various calcium compounds (Conley et al. 1997; Carman 1998; Aigars and Carman 2001; Mort et al. 2010). Burial of P formed in the marine system removes P from the nutrient cycle, while refractory P transported from land is buried passively (Ruttenberg and Berner 1993; Delaney 1998). In the Baltic, reactive P (i.e. potentially bioavailable that can promote primary productivity, Anderson et al. 2001) is mainly buried in organic form (Mort et al. 2010). It has been hypothesised that N and P are preferentially released during the mineralisation of organic matter and that the remainder that is deposited on the sea floor and buried is enriched in C (e.g. Froelich et al. 1982; Andersen and Jensen 1992; Ingall et al. 1993; Anderson et al. 2001). Hence, atomic ratios of organic C, N and P in sediment, compared to those in plankton (Redï¬eld et al. 1963), have been used to draw conclusions regarding the decomposition or origin of the buried material (e.g. Froelich et al. 1982; Ruttenberg and GoÃ±i 1997). However, atomic ratios are affected by many biogeochemical processes and properties of the sedimentation environment (e.g. Ingall and Van Cappellen 1990; Ingall and Jahnke 1994; Anderson et al. 2001; Jilbert et al. 2011). C:N:P ratios presented in the literature for the Baltic Sea sediments vary depending on sea area, bottom type and sediment depth (e.g. Carman and Cederwall 2001), the variation being clearly higher in the C:P ratio than that in the C:N ratio. In the Baltic Sea, characteristic conditions that affect sedimentation and burial of C, N and P are, for example,"
391,491,0.941,Ocean-Atmosphere Interactions of Gases and Particles,"3.2.3.3 Comparison of Air-Sea CO2 Flux Estimates Independent estimates of the global oceanic uptake of anthropogenic CO2 for the 1990s and early 2000s range from 1.8 to 2.4 Pg C year 1 with model-based values often exceeding observation-based estimates (Gruber et al. 2009). An uptake of 1.8  1.0 Pg C year 1 has been obtained by inversion of tropospheric CO2 (Gurney et al. 2004; adjusted by Gruber et al. 2009), while a net ocean sink of 1.9  0.7 Pg C year 1 has been estimated from a surface water CO2 climatology (Takahashi et al. 2009; adjusted by Gruber et al. 2009). Ocean inversion of DIC has given an oceanic CO2 sink of 2.2  0.3 Pg C year 1, (Gruber et al. 2009) and 2.4  0.5 Pg C year 1 has been estimated using ocean biogeochemical models (Watson and Orr 2003). Other methods give a similar range of estimates (Joos et al. 1999; Gruber and Keeling 2001; Bender et al. 2005; Manning and Keeling 2006; Jacobson et al. 2007; Gruber et al. 2009). Measurement and modelling techniques vary in whether they quantify anthropogenic CO2 fluxes or net contemporary CO2 fluxes and a correction needs to be made for the outgassing of carbon from rivers and for"
