algorithm,elapsed_time,iterations_done,total_iterations,iterations_per_second,book_index,similarity_score,,book_title,recommended_description
,,,,,8335.0,0.113,,Charles and Emma: The Darwins' Leap of Faith,"Charles Darwin published The Origin of Species, his revolutionary tract on evolution and the fundamental ideas involved, in 1859. Nearly 150 years later, the theory of evolution continues to create tension between the scientific and religious communities. Challenges about teaching the theory of evolution in schools occur annually all over the country. This same debate raged within Darwin himself, and played an important part in his marriage: his wife, Emma, was quite religious, and her faith gave Charles a lot to think about as he worked on a theory that continues to spark intense debates.Deborah Heiligman's new biography of Charles Darwin is a thought-provoking account of the man behind evolutionary theory: how his personal life affected his work and vice versa. The end result is an engaging exploration of history, science, and religion for young readers.Charles and Emma is a 2009 National Book Award Finalist for Young People's Literature."
,,,,,9017.0,0.112,,The Real America: Messages from the Heart and Heartland,"Glenn Beck has entertained, inspired, and informed millions with his self-effacing humor, heartfelt conviction, and down-to-earth approach to life. And in The Real America , a powerful collection of his early writings, he calls it as he sees it, cutting through the fog of those who have made it their mission to underestimate -- and undermine -- the greatness of America and the power of ""We the People."" Whether the topic is family, religion, personal responsibility, rampant political correctness, presidential elections, or out-of-control celebrities, Glenn Beck rails against the forces that keep us from uniting and fulfilling our potential and explains how to overcome them. His compelling, patriotic, and spiritually driven message will inspire you to connect with your own power and help lead us back to that place that is quickly being forgotten... THE REAL AMERICA ."
,,,,,10691.0,0.112,,The Wisdom of Insecurity: A Message for an Age of Anxiety,"In this fascinating book, Alan Watts explores man's quest for psychological security, examining our efforts to find spiritual and intellectual certainty in the realms of religion and philosophy. The Wisdom of Insecurity underlines the importance of our search for stability in an age where human life seems particularly vulnerable and uncertain. Watts argues our insecurity is the consequence of trying to be secure and that, ironically, salvation and sanity lie in the recognition that we have no way of saving ourselves."
,,,,,10509.0,0.11,,Sam's Letters to Jennifer,"Grief-stricken by a recent tragedy, Jennifer returns to the resort village where she grew up to help her beloved grandmother. There, Jennifer will discover new meaning in life and experience not one, but two of the most amazing love stories ever."
,,,,,6967.0,0.11,,Gilead,"Nearly 25 years after Housekeeping, Marilynne Robinson returns with an intimate tale of three generations, from the Civil War to the 20th century: a story about fathers and sons and the spiritual battles that still rage at America's heart. In the words of Kirkus, it is a novel ""as big as a nation, as quiet as thought, and moving as prayer. Matchless and towering."" GILEAD tells the story of America and will break your heart."
,,,,,12936.0,0.11,,The First and Last Freedom,"Krishnamurti is a leading spiritual teacher of our century. In The First and Last Freedom he cuts away symbols and false associations in the search for pure truth and perfect freedom. Through discussions on suffering, fear, gossip, sex and other topics, KrishnamurtiÃ¢ÂÂs quest becomes the readers, an undertaking of tremendous significance."
,,,,,11960.0,0.11,,Attached: The New Science of Adult Attachment and How It Can Help You FindÃ¢ÂÂand KeepÃ¢ÂÂLove,"Is there a science to love? In this groundbreaking book, psychiatrist and neuroscientist Amir Levine and psychologist Rachel S. F. Heller reveal how an understanding of attachment theory-the most advanced relationship science in existence today-can help us find and sustain love. Attachment theory forms the basis for many bestselling books on the parent/child relationship, but there has yet to be an accessible guide to what this fascinating science has to tell us about adult romantic relationships-until now.Attachment theory owes its inception to British psychologist and psychoanalyst John Bowlby, who in the 1950s examined the tremendous impact that our early relationships with our parents or caregivers has on the people we become. Also central to attachment theory is the discovery that our need to be in a close relationship with one or more individuals is embedded in our genes.In Attached, Levine and Heller trace how these evolutionary influences continue to shape who we are in our relationships today. According to attachment theory, every person behaves in relationships in one of three distinct ways:*ANXIOUS people are often preoccupied with their relationships and tend to worry about their partner's ability to love them back.*AVOIDANT people equate intimacy with a loss of independence and constantly try to minimize closeness.*SECURE people feel comfortable with intimacy and are usually warm and loving.Attached guides readers in determining what attachment style they and their mate (or potential mates) follow. It also offers readers a wealth of advice on how to navigate their relationships more wisely given their attachment style and that of their partner. An insightful look at the science behind love, Attached offers readers a road map for building stronger, more fulfilling connections."
,,,,,12477.0,0.109,,"Many Lives, Many Masters: The True Story of a Prominent Psychiatrist, His Young Patient, and the Past Life Therapy That Changed Both Their Lives","The true story of a prominent psychiatrist, his young patient, and the past-life therapy that changed both their lives. As a traditional psychotherapist, Dr. Brian Weiss was astonished and skeptical when one of his patients began recalling past-life traumas that seemed to hold the key to her recurring nightmares and anxiety attacks. His skepticism was eroded, however, when she began to channel messages from the space between lives, which contained remarkable revelations about Dr. Weiss' family and his dead son. Using past-life therapy, he was able to cure the patient and embark on a new, more meaningful phase of his own career."
,,,,,13062.0,0.109,,Messages from the Masters: Tapping into the Power of Love,"The true story of a prominent psychiatrist, his young patient, and the past-life therapy that changed both their lives. As a traditional psychotherapist, Dr. Brian Weiss was astonished and skeptical when one of his patients began recalling past-life traumas that seemed to hold the key to her recurring nightmares and anxiety attacks. His skepticism was eroded, however, when she began to channel messages from the ""space between lives,"" which contained remarkable revelations about Dr. Weiss' family and his dead son. Using past-life therapy, he was able to cure the patient and embark on a new, more meaningful phase of his own career."
,,,,,12221.0,0.109,,Slaughterhouse-Five,"Selected by the Modern Library as one of the 100 best novels of all time, Slaughterhouse-Five, an American classic, is one of the world's great antiwar books. Centering on the infamous firebombing of Dresden, Billy Pilgrim's odyssey through time reflects the mythic journey of our own fractured lives as we search for meaning in what we fear most."
,,,,,12287.0,0.109,,Start with Why: How Great Leaders Inspire Everyone to Take Action,"Why do you do what you do?Why are some people and organizations more innovative, more influential, and more profitable than others? Why do some command greater loyalty from customers and employees alike? Even among the successful, why are so few able to repeat their success over and over?People like Martin Luther King Jr., Steve Jobs, and the Wright Brothers might have little in common, but they all started with why. It was their natural ability to start with why that enabled them to inspire those around them and to achieve remarkable things.In studying the leaders who've had the greatest influence in the world, Simon Sinek discovered that they all think, act, and communicate in the exact same wayÃ¢ÂÂand it's the complete opposite of what everyone else does. Sinek calls this powerful idea The Golden Circle, and it provides a framework upon which organizations can be built, movements can be lead, and people can be inspired. And it all starts with WHY.Any organization can explain what it does; some can explain how they do it; but very few can clearly articulate why. WHY is not money or profitÃ¢ÂÂthose are always results. WHY does your organization exist? WHY does it do the things it does? WHY do customers really buy from one company or another? WHY are people loyal to some leaders, but not others?Starting with WHY works in big business and small business, in the nonprofit world and in politics. Those who start with WHY never manipulate, they inspire. And the people who follow them don't do so because they have to; they follow because they want to.Drawing on a wide range of real-life stories, Sinek weaves together a clear vision of what it truly takes to lead and inspire. This book is for anyone who wants to inspire others or who wants to find someone to inspire them."
,,,,,2115.0,0.105,,The Art of Work,"Jeff Goins, a brilliant new voice counting Seth Godin and Jon Acuff among his fans, explains how to abandon the status quo and live a life that matters with true passion and purpose.The path to your life's work is difficult and risky, even scary, which is why few finish the journey. This is a book about discovering your life's work, that treasure of immeasurable worth we all long for. Its about the task you were born to do. As Jeff Goins explains, the search begins with passion but does not end there. Only when our interests connect with the needs of the world do we begin living for a larger purpose. Those who experience this intersection experience something exceptional and enviable. Though it is rare, such a life is attainable by anyone brave enough to try. Through personal experience, compelling case studies, and current research on the mysteries of motivation and talent, Jeff shows readers how to find their vocation and what to expect along the way."
,,,,,11069.0,0.104,,The Urantia Book,"You have just discovered the literary masterpiece that answers your questions about God, life in the inhabited universe, the history and future of this world, and the life of Jesus. The Urantia Book harmonizes history, science, and religion into a philosophy of living that brings new meaning and hope into your life. If you are searching for answers, read The Urantia Book! The world needs new spiritual truth that provides modern men and women with an intellectual pathway into a personal relationship with God. Building on the world's religious heritage, The Urantia Book describes an endless destiny for humankind, teaching that living faith is the key to personal spiritual progress and eternal survival. These teachings provide new truths powerful enough to uplift and advance human thinking and believing for the next 1000 years. A third of The Urantia Book is the inspiring story of Jesus' entire life and a revelation of his original teachings. This panoramic narrative includes his birth, childhood, teenage years, adult travels and adventures, public ministry, crucifixion, and 19 resurrection appearances. This inspiring story recasts Jesus from the leading figure of Christianity into the guide for seekers of all faiths and all walks of life."
,,,,,12134.0,0.103,,The Manchurian Candidate,"When its real, Conspiracy is no longer a theory"
,,,,,10902.0,0.103,,Mentor Me: GA=T+EÃ¢ÂÂA Formula to Fulfill Your Greatest Achievement,"Mentor Me: GA=T+EÃ¢ÂÂA Formula to Fulfill Your Greatest Achievement"" is a working, living dossier, as well as a journey to help people formulate and attain their Greatest Achievement in life.The author, Ken Poirot, integrates successful coaching strategies, lessons learned from life, and his eighteen-year career in financial services, to take you through an uplifting path of self-discovery and intuitive introspection. Through interactive exercises, personal stories, observations, and information gleaned from advanced training, he delivers knowledge everyone can utilize to improve their everyday lives.Are you ready to create and take action on your plan for happiness and success? Then you can have the social experience of living a motivational, inspirational, and influential life. Read along and see for yourself..."
,,,,,1427.0,0.103,,Lessons From Landon: Through the Seasons of Life,Morsels of a well-lived life are interfused in this collection of stories about a father and the lessons he has learned from his son who has special needs.
,,,,,672.0,0.102,,The Pilgrim's Progress,"This famous story of man's progress through life in search of salvation remains one of the most entertaining allegories of faith ever written. Set against realistic backdrops of town and country, the powerful drama of the pilgrim's trials and temptations follows him in his harrowing journey to the Celestial City.Along a road filled with monsters and spiritual terrors, Christian confronts such emblematic characters as Worldly Wiseman, Giant Despair, Talkative, Ignorance, and the demons of the Valley of the Shadow of Death. But he is also joined by Hopeful and Faithful.An enormously influential 17th-century classic, universally known for its simplicity, vigor, and beauty of language, The Pilgrim's Progress remains one of the most widely read books in the English language."
,,,,,12823.0,0.101,,The Lost Wife,"There on her forearm, next to a small brown birthmark, were six tattooed numbers. 'Do you remember me now?' he asked, trembling. She looked at him again, as if giving weight and bone to a ghost. 'Lenka, it's me,' he said. 'Josef. Your husband.' During the last moments of calm in prewar Prague, Lenka, a young art student, falls in love with Josef. They marry - but soon, like so many others, they are torn apart by the currents of war. In America Josef becomes a successful obstetrician and raises a family, though he never forgets the wife he thinks died in the camps. But in the Nazi ghetto of Terez??n - and later in Auschwitz - Lenka has survived, relying on her skills as an artist and the memories of a husband she believes she will never see again. Now, decades later, an unexpected encounter in New York brings Lenka and Josef back together. From the comfort of life in Prague before the occupation to the horrors of Nazi Europe, The Lost Wife explores the endurance of first love, the resilience of the human spirit and our capacity to remember."
,,,,,7700.0,0.101,,The Elite,"The Selection began with thirty-five girls. Now with the group narrowed down to the six Elite, the competition to win Prince Maxon's heart is fiercer than everÃ¢ÂÂand America is still struggling to decide where her heart truly lies. Is it with Maxon, who could make her life a fairy tale? Or with her first love, Aspen?America is desperate for more time. But the rest of the Elite know exactly what they wantÃ¢ÂÂand America's chance to choose is about to slip away."
,,,,,12164.0,0.1,,The Evolving Self: A Psychology for the Third Millennium,"The author of the bestselling Flow (more than 125,000 copies sold) offers an intelligent, inspiring guide to life in the future.In this wise, humane inquiry, Csikszentmihalyi (Flow: The Psychology of Optimal Experience) argues that genetically programmed behaviors that once helped humans adapt and multiply now threaten our survival. These traits include obsessions with food and sex, addiction to pleasure, excessive rationality and a tendency to focus on the negative. A University of Chicago psychology professor, the author also believes we must free our minds of cultural illusions such as ethnocentric superiority or identification with one's possessions. He urges readers to find ways to reduce the oppression, exploitation and inequality that are woven into the fabric of society. Further, he wants us to control the direction of human evolution by pursuing challenging activities that lead to greater complexity while opposting chaos and conformity. Each chapter concludes with self-help questions and mental exercises designed to help readers apply the insights of this literate manifesto to their daily lives."
,,,,,6875.0,0.098,,A Clockwork Orange,"In Anthony Burgess's influential nightmare vision of the future, criminals take over after dark. Teen gang leader Alex narrates in fantastically inventive slang that echoes the violent intensity of youth rebelling against society. Dazzling and transgressive, A Clockwork Orange is a frightening fable about good and evil and the meaning of human freedom. This edition includes the controversial last chapter not published in the first edition, and BurgessÃ¢ÂÂs introduction, Ã¢ÂÂA Clockwork Orange Resucked.Ã¢ÂÂ"
,,,,,1868.0,0.098,,An Average Joe's Pursuit for Financial Freedom: Change Your Perception of Money,An Average JoeÃ¢ÂÂs Pursuit for Financial Freedom offers a different perspective on money than what is traditionally taught by our parents and in our school systems. The reason there is such a discrepancy between the wealthy and the poor is due to the difference in the way money is perceived. We are not born with the ability to maintain wealth: it is something that is learned. The knowledge of knowing how to make money work to generate passive income is something that anyone can learn as long as they are disciplined. An Average JoeÃ¢ÂÂs Pursuit for Financial Freedom is based on practical concepts and discusses the problems that the majority of us face with our personal finance. The concepts in this book are based on theory by an author that practices what he writes about.
,,,,,10073.0,0.098,,Are We Rome?: The Fall of an Empire and the Fate of America,"Offers a compelling study that compares modern-day America to the rise and fall of ancient Rome, offering a series of warnings, nuanced lessons, and thought-provoking strategies designed to avoid the Roman Empire's fate."
,,,,,10804.0,0.098,,Leadership Lessons From Mom,"Learn the impact that a mother makes in the lessons taught through childhood and adults that creates the leaders of today. ""Leadership Lessons From Mom"" demonstrates the key impacts of teaching leadership lessons and how they relate to today's business environment.  Leadership Lessons From Mom is one mans story of the impact of the lessons learned throughout his lifetime from his mothers teaching. The lessons demonstrate a loving mothers concern and determination to teach the values of good character that sustain her son through the challenges of life, business and adulthood. The author correlates the lessons to business leadership and is a testament of the impact that all mothers make."
,,,,,829.0,0.097,,Being Mortal: Medicine and What Matters in the End,"In Being Mortal, author Atul Gawande tackles the hardest challenge of his profession: how medicine can not only improve life but also the process of its endingMedicine has triumphed in modern times, transforming birth, injury, and infectious disease from harrowing to manageable. But in the inevitable condition of aging and death, the goals of medicine seem too frequently to run counter to the interest of the human spirit. Nursing homes, preoccupied with safety, pin patients into railed beds and wheelchairs. Hospitals isolate the dying, checking for vital signs long after the goals of cure have become moot. Doctors, committed to extending life, continue to carry out devastating procedures that in the end extend suffering.Gawande, a practicing surgeon, addresses his profession's ultimate limitation, arguing that quality of life is the desired goal for patients and families. Gawande offers examples of freer, more socially fulfilling models for assisting the infirm and dependent elderly, and he explores the varieties of hospice care to demonstrate that a person's last weeks or months may be rich and dignified."
,,,,,485.0,0.097,,21 Lessons for the 21st Century,"In Sapiens, he explored our past. In Homo Deus, he looked to our future. Now, one of the most innovative thinkers on the planet turns to the present to make sense of today's most pressing issues.How do computers and robots change the meaning of being human? How do we deal with the epidemic of fake news? Are nations and religions still relevant? What should we teach our children?Yuval Noah Harari's 21 Lessons for the 21st Century is a probing and visionary investigation into today's most urgent issues as we move into the uncharted territory of the future. As technology advances faster than our understanding of it, hacking becomes a tactic of war, and the world feels more polarized than ever, Harari addresses the challenge of navigating life in the face of constant and disorienting change and raises the important questions we need to ask ourselves in order to survive.In twenty-one accessible chapters that are both provocative and profound, Harari builds on the ideas explored in his previous books, untangling political, technological, social, and existential issues and offering advice on how to prepare for a very different future from the world we now live in: How can we retain freedom of choice when Big Data is watching us? What will the future workforce look like, and how should we ready ourselves for it? How should we deal with the threat of terrorism? Why is liberal democracy in crisis?Harari's unique ability to make sense of where we have come from and where we are going has captured the imaginations of millions of readers. Here he invites us to consider values, meaning, and personal engagement in a world full of noise and uncertainty. When we are deluged with irrelevant information, clarity is power. Presenting complex contemporary challenges clearly and accessibly, 21 Lessons for the 21st Century is essential reading."
,,,,,11067.0,0.097,,Hegemony or Survival: America's Quest for Global Dominance,"An immediate national bestseller, Hegemony or Survival demonstrates how, for more than half a century the United States has been pursuing a grand imperial strategy with the aim of staking out the globe. Our leaders have shown themselves willing-as in the Cuban missile crisis-to follow the dream of dominance no matter how high the risks. World-renowned intellectual Noam Chomsky investigates how we came to this perilous moment and why our rulers are willing to jeopardize the future of our species.With the striking logic that is his trademark, Chomsky tracks the U.S. government's aggressive pursuit of ""full spectrum dominance"" and vividly lays out how the most recent manifestations of the politics of global control-from unilateralism to the dismantling of international agreements to state terrorism-cohere in a drive for hegemony that ultimately threatens our existence. Lucidly written, thoroughly documented, and featuring a new afterword by the author, Hegemony or Survival is a definitive statement from one of today's most influential thinkers."
,,,,,12239.0,0.096,,To Live and Drink in L.A.,"If David Sedaris, Chelsea Handler, and Charles Bukowski had ever consummated a threesome, the result would most likely be Shawn Michals, the protagonist of TO LIVE AND DRINK IN L.A. This series of semi-autobiographical stories follows Shawn as he moves from the Midwest to Los Angeles, and deals with topics such as his stubborn refusal to own either a car or a cellphone, his use of pro wrestling to deal with his manic-depressive motherÃ¢ÂÂs suicide, finding meaning in menial jobs, and many other adventures. Like Shawn often does, readers of this work may find themselves in uncharted territory, while at the same time discovering how one can learn lessons and experience growth in the most unlikely of places, even in a city many people believe to be shallower than a puddle. If a phone call from a telemarketer can lead to spearheading a march on the Pentagon, as it does for Shawn, anything is possible in the City of Angels. Cheers. Ã¢ÂÂBen Peller has a fine eye and a wonderful ear, but most of all and best of all, he writes with his heart.Ã¢ÂÂ - Bob Greene, best-selling author of BE TRUE TO YOUR SCHOOL"
,,,,,7917.0,0.095,,Maybe You Should Talk to Someone,"From a psychotherapist, and national advice columnist comes a thought-provoking new book that takes us behind the scenes of a therapist's world -- where her patients are looking for answers (and so is she). One day, Lori Gottlieb is a therapist who helps patients in her Los Angeles practice. The next, a crisis causes her world to come crashing down. Enter Wendell, the quirky but seasoned therapist in whose office she suddenly lands. With his balding head, cardigan, and khakis, he seems to have come straight from Therapist Central Casting. Yet he will turn out to be anything but. As Gottlieb explores the inner chambers of her patients' lives -- a self-absorbed Hollywood producer, a young newlywed diagnosed with a terminal illness, a senior citizen threatening to end her life on her birthday if nothing gets better, and a twenty-something who can't stop hooking up with the wrong guys -- she finds that the questions they are struggling with are the very ones she is now bringing to Wendell. With startling wisdom and humor, Gottlieb invites us into her world as both clinician and patient, examining the truths and fictions we tell ourselves and others as we teeter on the tightrope between love and desire, meaning and mortality, guilt and redemption, terror and courage, hope and change.Maybe You Should Talk to Someone is revolutionary in its candor, offering a deeply personal yet universal tour of our hearts and minds and providing the rarest of gifts: a boldly revealing portrait of what it means to be human, and a disarmingly funny and illuminating account of our own mysterious lives and our power to transform them."
,,,,,9002.0,0.095,,A Million Miles in a Thousand Years: What I Learned While Editing My Life,"Full of beautiful, heart-wrenching, and hilarious stories, A Million Miles in a Thousand Years details one man's opportunity to edit his life as if he were a character in a movie.Years after writing his best-selling memoir, Donald Miller went into a funk and spent months sleeping in and avoiding his publisher. One story had ended, and Don was unsure how to start another.But he gets rescued by two movie producers who want to make a movie based on his memoir. When they start fictionalizing Don's life for film--changing a meandering memoir into a structured narrative--the real-life Don starts a journey to edit his actual life into a better story. A Million Miles in a Thousand Years details that journey and challenges readers to reconsider what they strive forÃÂ in life. It shows how to get a second chance atÃÂ life theÃÂ first time around."
,,,,,2046.0,0.095,,Siddhartha,Siddhartha is a novel that deals with the spiritual journey of a boy known as Siddhartha from the Indian subcontinent during the time of the Buddha.
,,,,,8654.0,0.094,,The Bachelor Farmers,"The Bachelor Farmers is a story about two Norwegian brothers who learn the meaning of love from a most unlikely source. Hans and Jon, the youngest of four immigrant brothers have just inherited land from their recently deceased father. They set out to develop the land, thus perpetuating the family dream of success in America. When Jon learns that the husband of Mahal, a beautiful half-breed Ojibwa woman has been injured on their property and cannot work, Jon hires her and brings her home. Under the eye of his disapproving brother, Jon finds himself falling in love, but when a terrible blizzard blows into town without warning, the three of them must deal with the consequences, and Mahal is forced to make a decision that reshapes their lives in profound and unimaginable ways. The Bachelor Farmers takes us into a world where true meaning and healing are found in the complexity of human relationships and dreams of a better life fuel a family's drive for success."
,,,,,5394.0,0.094,,Forward the Foundation,"Librarian's Note: Alternate cover for this ISBN can be found hereHere, from a grand master of science fiction, is the long awaited final novel of the greatest series ever told. Completed just before his death, Forward The Foundation is the crowning achievement of a great writer's life, a stirring testament to the creative genius of Isaac Asimov. As Hari Seldon struggles to perfect his revolutionary theory of psychohistory and ensure a place for humanity among the stars, the great Galactic Empire totters on the brink of apocalyptic collapse. Caught in the maelstrom are Seldon and all he holds dear, pawns in the struggle for dominance. Whoever can control Seldon will control psychohistoryÃ¢ÂÂand with it the future of the Galaxy. Among those seeking to turn psychohistory into the greatest weapon known to man are a populist political demagogue, the weak-willed Emperor Cleon I, and a ruthless militaristic general. In his last act of service to humankind, Hari Seldon must somehow save his life's work from their grasp as he searches for his true heirsÃ¢ÂÂa search the begins with his own granddaughter and the dream of a new Foundation."
,,,,,195.0,0.094,,Lost in the Crowd,"Lost in the Crowd
 is an engaging, humorous, and sometimes poignant autobiographical story that will have you feeling as though you are right there with the author - laughing, crying, and stumbling through all the ups and downs of his amazing, hard-to-believe, often hilarious, crazy, heartwarming journey through life - a journey that recurrently seems to be influenced by mysterious forces beyond his control and understanding.The book is defined by events that occurred in the author's life during the two years it was being written. These events bring the book to life and give it a whole new meaning - a meaning that could never have been envisaged when the writing started in October 2015.It has been described as a brilliantly compelling quirky book of inspiration, coincidence, love, luck, loss, life, chance, opportunism, emotion, comedy, stupidity, amazement, danger, worry, survival, happiness, laughter, and WTF!See www.litcbook.com to learn more.Contains original artwork by chrisriversart.com."
,,,,,13053.0,0.094,,Being and Nothingness,"Being & Nothingness is without doubt one of the most significant philosophical books of the 20th century. The central work by one of the century's most influential thinkers, it altered the course of western philosophy. Its revolutionary approach challenged all previous assumptions about the individual's relationship with the world. Known as 'the Bible of existentialism', its impact on culture & literature was immediate & was felt worldwide, from the absurdist drama of Samuel Beckett to the soul-searching cries of the Beat poets.Being & Nothingness is one of those rare books whose influence has affected the mindset of subsequent generations. Seventy years after its 1st publication, its message remains as potent as ever--challenging readers to confront the fundamental dilemmas of human freedom, choice, responsibility & action."
,,,,,6804.0,0.094,,Dyllys,"Dyllys is an android. Made to look like a human, act like a human, but not have the spirit of a human. However, Dyllys wasn't always this way. Once she had been human. Hundreds of years as a slave unable to feel, Dyllys is coming to the end of her life. Can she learn how to regain her humanity and once again have a human soul before she disappears forever?"
,,,,,9432.0,0.094,,Always Look on the Bright Side of Life: A Sortabiography,"We know him best for his unforgettable roles on Monty Python - from the Flying Circus to The Meaning of Life. Now, Eric Idle reflects on the meaning of his own life in this entertaining memoir that takes us on an unforgettable journey from his childhood in an austere boarding school through his successful career in comedy, television, theater, and film. Coming of age as a writer and comedian during the Sixties and Seventies, Eric stumbled into the crossroads of the cultural revolution and found himself rubbing shoulders with the likes of George Harrison, David Bowie, and Robin Williams, all of whom became dear lifelong friends. With anecdotes sprinkled throughout involving other close friends and luminaries such as Mike Nichols, Mick Jagger, Steve Martin, Paul Simon, Lorne Michaels, and many more, as well as the Pythons themselves, Eric captures a time of tremendous creative output with equal parts hilarity and heart. In Always Look on the Bright Side of Life, named for the song he wrote for Life of Brian (the film which he originally gave the irreverent title Jesus Christ: Lust for Glory) and that has since become the number one song played at funerals in the UK, he shares the highlights of his life and career with the kind of offbeat humor that has delighted audiences for five decades. The year 2019 marks the fiftieth anniversary of The Pythons, and Eric is marking the occasion with this hilarious memoir chock full of behind-the-scenes stories from a high-flying life featuring everyone from Princess Leia to Queen Elizabeth."
,,,,,8253.0,0.094,,The Kindly Ones,"Named one of the ""100 Best Books of the Decade"" by The Times of London   ""Oh my human brothers, let me tell you how it happened.""    A former Nazi officer, Dr. Maximilien Aue has reinvented himself, many years after the war, as a middle-class family man and factory owner in France. An intellectual steeped in philosophy, literature, and classical music, he is also a cold-blooded assassin and the consummate bureaucrat. Through the eyes of this cultivated yet monstrous man we experience in disturbingly precise detail the horrors of the Second World War and the Nazi genocide of the Jews. Eichmann, Himmler, GÃÂ¶ring, Speer, Heydrich, HÃÂ¶ssÃ¢ÂÂeven Hitler himselfÃ¢ÂÂplay a role in Max's story. An intense and hallucinatory historical epic, The Kindly Ones is also a morally challenging read. It holds a mirror up to humanityÃ¢ÂÂand the reader cannot look away."
,,,,,10544.0,0.094,,Immortality,"This breathtaking, reverberating survey of human nature finds Kundera still attempting to work out the meaning of life, without losing his acute sense of humour. It is one of those great unclassifiable masterpieces that appear once every twenty years or so.'It will make you cleverer, maybe even a better lover. Not many novels can do that.' Nicholas Lezard, GQ"
,,,,,10968.0,0.094,,Reimagined: How amazing people design lives they love,"Wonderful lives don't simply happen...Whether you're just getting started, are retiring, or are somewhere in between, the design of your life determines the quality of the life you'll experience. There are no exceptions to this rule. The problem is we're never taught about life, how it works, and how it can be shaped and designed. Perhaps this is why less than one percent of all people experience lives they love.So, if the good life isn't about money, fame, or the floor your office is on, what's it really about? Ian Breck, pioneering life researcher and life quality expert, takes you on a remarkable journey behind the scenes of life and living that will change the way you experience yours forever.Ian explores amazing lives from a unique perspective - from over 25 years of researching those who live them. Ian's groundbreaking work now drives a concise learning experience that empowers you to reimagine, redesign, and live the life you've always dreamed about in practical ways that are easily understandable and actionable. It's not nebulous methodology, new-age thinking, or a multi-step program. It's the true science and behaviors that define life and living.In this book, you'll discover and explore...* Life and life quality understandings you never knew about* Essential life skills required to discover, design, create, and maintain amazing life quality* 12 features people who live remarkable lives share* How to design a life around your passions and interests* How to understand many of life's most sophisticated challenges* How to reimagine your own life and create a powerful plan to live it amazingly* Interactive exercises that allow you to experience lessons from this book within the context of your own life* and much more!If you've ever wanted to reimagine and redesign your life, this book is the missing manual you've been looking for!The great news is that an exceptional, satisfying, and meaningful life is within your grasp - providing you understand life basics, and are willing to become creative with your own life's design. This book provides the knowledge, expertise, and insight you need to get there."
,,,,,10457.0,0.093,,Arrangement in Black and White,"She's white; he's black. But their conflicts are more than racial. Margy's from Iowa, an artist, the product of an abusive mother and neglectful father. Everet's from Connecticut, a civil rights lawyer on the rise toward greater recognition, and their lives take a tense turn when he decides to run for political office just as Margy moves forward in her own career. Arrangement in Black and White captures the conflicts that give edge and interest to all meaningful love stories, yet it does so with an eye toward modern women, interracial politics, and the human inability to balance passion with social, public life. It is a powerful story for contemporary readers."
,,,,,12593.0,0.093,,I Am That: Talks with Sri Nisargadatta Maharaj,"This collection of the timeless teachings of one of the greatest sages of India, Sri Nisargadatta Maharaj, is a testament to the uniqueness of the seer's life and work and is regarded by many as a ""modern spiritual classic"".I Am That preserves Maharaj's dialogues with the followers who came from around the world seeking his guidance in destroying false identities. The sage's sole concern was with human suffering and the ending of suffering. It was his mission to guide the individual to an understanding of his true nature and the timelessness of being. He taught that mind must recognize and penetrate its own state of being, ""being this or that, here or that, then or now,"" but just timeless being."
,,,,,12829.0,0.093,,The Path Made Clear: Discovering Your Life's Direction and Purpose,"Everyone has a purpose. And, according to Oprah Winfrey, ""Your real job in life is to figure out as soon as possible what that is, who you are meant to be, and begin to honor your calling in the best way possible.""That journey starts right here.In her latest book, The Path Made Clear, Oprah shares what she sees as a guide for activating your deepest vision of yourself, offering the framework for creating not just a life of success, but one of significance. The book's ten chapters are organized to help you recognize the important milestones along the road to self-discovery, laying out what you really need in order to achieve personal contentment, and what life's detours are there to teach us.Oprah opens each chapter by sharing her own key lessons and the personal stories that helped set the course for her best life. She then brings together wisdom and insights from luminaries in a wide array of fields, inspiring readers to consider what they're meant to do in the world and how to pursue it with passion and focus. These renowned figures share the greatest lessons from their own journeys toward a life filled with purpose.Paired with over 100 awe-inspiring photographs to help illuminate the wisdom of these messages, The Path Made Clear provides readers with a beautiful resource for achieving a life lived in service of your calling - whatever it may be."
