book_index,paragraph_index,similarity_score,recommended_book,recommended_text
219,121,0.266,Economics of Land Degradation and Improvement â A Global Assessment for Sustainable Development,"Bai et al. (2008b), Hellden and Tottrup (2008), de Jong et al. (2011, 2012) Pettorelli et al. (2005), Vu et al. (2014a), Carlson and Ripley (1997), Vu et al. (2014a) Le et al. (2012), Vu et al. (2014a)"
241,872,0.264,Second Assessment of Climate Change for the Baltic Sea Basin,"Extended from Langner et al. (2009) Notes (a) Langner et al. (2009); (b) EMEP model rv2.5 from ca. 2005â2006; (c) EMEP model rv3.1 from 2008, data from Bartnicki et al. (2011); (d) Geels et al. (2012b)"
391,715,0.263,Ocean-Atmosphere Interactions of Gases and Particles,"main substrate for adsorbing sulfur and nitrogen gaseous species (Dentener et al. 1996; Krueger et al. 2004). Thus, the heterogeneous reactions involve the conversion of calcium carbonate to other calcium salts such as calcium nitrate (Ca(NO3)2), calcium sulphate (gypsum, CaSO4) or their ammonium salts ((NH4)NO3 and (NH4)HSO4 or (NH4)2SO4) as first demonstrated in laboratory experiments (Krueger et al. 2004) and then observed in recent field studies (Laskin et al. 2005; Matsuki et al. 2005, 2010b; Sullivan and Prather 2007; Shi et al. 2008; Huang et al. 2010; Suzuki et al. 2010). The reactivity of inorganic acids with dust is determined by several factors: chemical mineralogy of dust (Sullivan et al. 2007), transport pathways, the extent to which dust is transported across polluted sources (Sullivan et al. 2007; McKendry et al. 2008) and meteorological and chemical processing. In particular, sulphate and nitrate coating on dust surfaces is favoured in the marine atmosphere where the relative humidity is high (Hanisch and Crowley 2001; Usher et al. 2002; Trochkine et al. 2003; Zhang et al. 2003a; Okada and Kai 2004; Ooki and Uematsu 2005; Matsuki et al. 2005). Dallâosto et al. (2010), who compare African dust mixing state at different distances from the emission source, demonstrate a continuous chemical evolution of dust particle composition during atmospheric transport, consistent with the relatively slow atmospheric oxidation of sulphur dioxide. Moreover, measurements on individual particles show evidence of the mineralogy-dependent formation of sulphate/ nitrate on dust particles (Matsuki et al. 2005; Laskin et al. 2005; Sullivan and Prather 2007). Sulphate formation is favoured on aluminosilicate-rich particles (Laskin et al. 2005; Shi et al. 2008) while preferential nitrate formation on carbonate-rich dust is observed (Ro et al. 2005; Sullivan et al. 2007; Matsuki et al. 2010a; Fairlie et al. 2010). It was proposed that the preferential association of sulphate with Al-rich dust is partly due to the oxidation of SO2 to H2SO4 catalysed by transition-metals, mainly iron, present in aluminosilica minerals (Sullivan et al. 2007; Sullivan and Prather 2007). Yet, the opposite behavior of sulphate and nitrate formation on carbonates could be explained by their difference of hygroscopicity (Sullivan et al. 2009; Formenti et al. 2011). Calcium sulphate is poorly water soluble, preventing further uptake of water and other gaseous species, and hence suppressing the transformation of sulphur dioxide to"
260,54,0.261,Ranaviruses : Lethal Pathogens of Ectothermic Vertebrates,"Grant et al. (2005), Groocock et al. (2008), Grizzle et al. (2002), Hanson et al. (2001), Mao et al. (1999b), Neal et al. (2009), Plumb et al. (1996, 1999), Southard et al. (2009), USFWS (2011), Woodland et al. (2002b) USFWS (2011)"
241,676,0.26,Second Assessment of Climate Change for the Baltic Sea Basin,"The GCMs were not designed for direct application in impact models. Prudhomme et al. (2002) stated that the quality of their output did not allow for direct use in hydrological impact studies, because the spatial and temporal scales were too coarse. Wilby et al. (1999) recommended the use of downscaling techniques before the GCM output data could be used in impact studies. There are many possibilities for downscaling GCM output: direct use of RCM output (Wood et al. 2004), use of bias-corrected RCM output (Wood et al. 2004; Fowler et al. 2007a), statistical downscaling (Wilby et al. 2000; MÃ¼ller-Wohlfeil et al. 2000), stochastic weather generators (Evans and Schreider 2002) or weather typologies, and/or indices (Pilling and Jones 2002). The skills of different downscaling methods differ considerably between variables and regions. Hydrologic simulation was found to be sensitive to biases in the spatial distribution of temperature and precipitation at the monthly level, especially where the seasonal snow pack transfers run-off from one season to the next (Fowler et al. 2007c). Using the example of the Lule River in northern Sweden and two GCMs used to force the same RCM, Graham et al. (2007a) have shown that the choice of driving GCM has a greater impact on results than the choice of GHG emission scenario. The strong impact of the choice of GCM was also emphasised by Widmann et al. (2003), Jasper et al. (2004), SalathÃ© (2005), and Wilby et al. (2006). Fowler et al. (2007a) stated that at least two variablesâ temperature and precipitationâhad to be downscaled for impact studies in hydrology. In impact models, the physical consistency between variables is very important. To obey this requirement for physical consistency, multi-variate methods should be applied which yield simultaneous correction of relevant variables. This is possible when RCMs are used (Fowler and Kilsby 2007; Fowler et al. 2007a; Graham et al. 2007a, b), but is generally not in statistical downscaling. A multi-site approach should be used when spatial consistency is needed."
320,70,0.259,Managing Protected Areas in Central and Eastern Europe Under Climate Change,"In Central and Eastern Europe the mean annual temperature is projected to increase between 1 and 3  C until the middle of the century and up to 5  C by the end of the century (Giorgi et al. 2004; RaÌisaÌnen et al. 2004; Rowell 2005; Christensen et al. 2007; DeÌqueÌ et al. 2007; KjellstroÌm et al. 2007), if no policy measure is taken (IPCC 2007). Figure 2.3 illustrates the projected change in temperature as a result of a multi-model average for the middle of the twenty-first century."
260,26,0.258,Ranaviruses : Lethal Pathogens of Ectothermic Vertebrates,"StÃ¶hr et al. (2013c) Miller et al. (2011) Ariel et al. (2010) Kik et al. (2012) Kik et al. (2012) Kik et al. (2012) Kik et al. (2011) Kik et al. (2011) R. Marschang (personal communication) R. Marschang (personal communication) Alves de Matos et al. (2008) Alves de Matos et al. (2008) Balseiro et al. (2009) Balseiro et al. (2010) StÃ¶hr et al. (2013a) Duffus et al. (2014) Hyatt et al. (2000), Duffus et al. (2014) Cunningham et al. (1993), Drury et al. (1995), Cunningham et al. (1996), Teacher et al. (2010), Duffus et al. (2013) Duffus et al. (2014)"
260,52,0.256,Ranaviruses : Lethal Pathogens of Ectothermic Vertebrates,"Whittington et al. (2010) Whittington et al. (2010) Ariel et al. (2010) Ariel et al. (2010) Tapiovaara et al. (1998) Pozet et al. (1992), BigarrÃ© et al. (2008) Ahne et al. (1989, 1991) JuhÃ¡sz et al. (2013) Bovo et al. (1993) Bovo et al. (1999)"
241,879,0.256,Second Assessment of Climate Change for the Baltic Sea Basin,"strongly limited by the quality of the numerical weather prediction models providing meteorological data. For example, models generally have problems with sub-grid precipitation, simulating precipitation more often, but in lower amounts, than reality. As precipitation scavenging is a complex and nonlinear process (e.g. Barrie 1992) such issues will cause errors in modelled wet deposition that are difï¬cult to evaluate. There are also many uncertainties inherent in the deposition monitoring methods themselves (Draaijers and Erisman 1993; Erisman et al. 2005). Large differences between models were found in the global models participating in the COSAM study, in which the wet deposition efï¬ciency varied by a factor of four (Roelofs et al. 2001). A similar spread was also found for global models by Dentener et al. (2006) and Textor et al. (2006). At the European scale, the EMEP MSC-W model (Simpson et al. 2012) has been subject to extensive evaluation against observed wet deposition estimates. Standard scatter plots showing model performance against observed concentrations of NO3â and NH4+ are available in the annual EMEP status reports (e.g. Fagerli and Hjellbrekke 2008; Berge and Hjellbrekke 2010). The EMEP MSC-W model results have also been compared to observed wet deposition for nitrogen from the ICP Forests monitoring network (Simpson et al. 2006). Differences in mean values between modelled and observed (ICP Forests) SO42â, NO3â and"
260,99,0.256,Ranaviruses : Lethal Pathogens of Ectothermic Vertebrates,Reference Holopainen et al. (2009) Morrison et al. (2014) Lei et al. (2012) Huang et al. (2009) Marsh et al. (2002) Mavian et al. (2012a) He et al. (2002) Holopainen et al. (2009) Holopainen et al. (2009) Chen et al. (2013) Jancovich et al. (2010)
320,18,0.253,Managing Protected Areas in Central and Eastern Europe Under Climate Change,"Hydrological components on catchment scale . . . . . . . . . . . . . . . . . . . . . . 33 Change of Climatic Water Balance in Central and Eastern Europe for winter (DecemberâFebruary) and summer (JuneâAugust) as the multi-model mean 2036â2065 relative to 1971â2000 [absolute differences in mm/3 months], for the A1B greenhouse gas emission scenario with 14 different GCM-RCM-combinations from the ENSEMBLES project . . . . . . . . 35 Monthly PardeÌ-coefficients (PC Â¼ Q mean monthly/Q mean annual) simulated by the eco-hydrological model SWIM driven by regional climate simulation from REMO for the A1B greenhouse gas emission scenario for gauge Achleiten at Danube river and gauge Dresden at Elbe river for three different time slices (long-term annual mean values for 1961â1990, 2041â2070 and 2071â2100) . .. . . .. . .. . . .. . . .. . . .. . . .. . . .. . . .. . . .. . . .. . 37"
230,281,0.252,Marine Anthropogenic Litter,"Reference Minchin (1996), Winston et al. (1997), Tsikhon-Lukanina et al. (2001), Aliani andMolcard (2003), Wirtz et al. (2006), Astudillo et al. (2009), Bravo et al. (2011), Whitehead et al. (2011), Ryan and Branch (2012) Whitehead et al. (2011), Ryan and Branch (2012) Woods Hole Oceanographic Institution (1952), Dell (1964), Willan (1979), Holdway and Maddock (1983b), Frazier and Margaritoulis (1990), Gregory (1990), Astudillo et al. (2009), Whitehead et al. (2011), Calder et al. (2014), Goldstein et al. (2014), Reisser et al. (2014) Winston et al. (1997), Stafford and Willan (2007), Goldstein et al. (2014) Winston et al. (1997) Astudillo et al. (2009), Bravo et al. (2011) Southward et al. (2004), Barnes and Milner (2005) Astudillo et al. (2009) Astudillo et al. (2009) Hoeksema et al. (2012) Bravo et al. (2011) Frazier and Margaritoulis (1990) Goldstein et al. (2014) Kerckhof (1997) (cited by Kerckhof 2002), Southward et al. (2004) (continued)"
222,328,0.252,Ecosystem Services For Well-Being in Deltas : integrated Assessment For Policy Analysis,Fig. 11.3 Annual mean temperature and precipitation responses in the 17 regional climate model simulations over the GBM region for 2041â2060 (upper) and 2080â2099 (lower). Filled triangles indicate the three climate projections selected (Caesar et al. 2015âReproduced by permission of The Royal Society of Chemistry)
391,669,0.25,Ocean-Atmosphere Interactions of Gases and Particles,"Global Distribution of Organic Enrichment A number of international studies have expanded the measurement picture emerging from NE Atlantic waters, corroborating the findings of OM enrichment in seaspray. Namely, the following cruises: MAP (Marine Aerosol Production, e.g., Facchini et al. 2008a), OOMPH (Organics over the Ocean Modifying Particles; Zorn et al. 2008), ICEALOT (International Chemistry Experiment in the Arctic LOwer Troposphere; Russell et al. 2010; Frossard et al. 2011), and RHaMBLe (Reactive Halogens in the Marine Boundary Layer; Lee et al. 2010), all demonstrating the enrichment of OM in sea spray, albeit to different degrees. OâDowd et al. (2008) integrated the studies of OâDowd et al. (2004), Cavalli et al. (2004) and Yoon et al. (2007) with the eddy correlation microphysical flux measurements of Geever et al. (2005) to produce the first combined organicâinorganic sea spray source function and applied it to the REMOTE (REgional MOdel with Tracer Extension) regional climate model. This âchemicalâ parameterisation for organic enrichment could be applied to any sea spray physical source function and was indeed applied to global budgets by Langmann et al. (2008), Vignati et al. (2010) and Myriokefalitakis et al. (2010)."
260,32,0.25,Ranaviruses : Lethal Pathogens of Ectothermic Vertebrates,"References Wolf et al. (1969) Green et al. (2002), Gray et al. (2007), Majji et al. (2006), Miller et al. (2007; 2009), Gahl and Calhoun (2010), Davidson and Chambers (2011), Homan et al. (2013), Landsberg et al. (2013) Green et al. (2002), Gahl and Calhoun (2010), Gray et al. (2007), Johnson et al. (2007), Miller et al. (2009), Homan et al. (2013), Monson-Collar et al. (2013) Green et al. (2002), Hoverman et al. (2012b), Davidson and Chambers (2011) Granoff et al. (1965), Clark et al. (1968), Green et al. (2002), Uyehara et al. (2010) Green et al. (2002)"
297,710,0.247,The R Book,"Close, but not spot on. If you want to generate random numbers with an exact mean and standard deviation, then do the following: ydevs <- rnorm(100,0,1) Now compensate for the fact that the mean is not exactly 0 and the standard deviation is not exactly 1 by expressing all the values as departures from the sample mean scaled in units of the sampleâs standard deviations: ydevs <- (ydevs-mean(ydevs))/sd(ydevs) Check that the mean is 0 and the standard deviation is exactly 1: mean(ydevs) [1] -2.449430e-17 sd(ydevs) [1] 1 The mean is as close to 0 as makes no difference, and the standard deviation is 1. Now multiply this vector by your desired standard deviation and add to your desired mean value to get a sample with exactly the means and standard deviation required: yvals <- 24 + ydevs*4 mean(yvals) [1] 24 sd(yvals)"
230,290,0.246,Marine Anthropogenic Litter,"Stevens et al. (1996) Stevens et al. (1996) Winston et al. (1997) Key et al. (1996), Winston et al. (1997) Stevens et al. (1996) Aliani and Molcard (2003) Goldstein et al. (2014) Stevens et al. (1996), Astudillo et al. (2009), Bravo et al. (2011) Winston et al. (1997) Southward et al. (2004), Stafford and Willan (2007), Astudillo et al. (2009), Bravo et al. (2011) Goldstein et al. (2014) Stevens et al. (1996) Stevens et al. (1996) Aliani and Molcard (2003) Stevens et al. (1996)"
230,278,0.245,Marine Anthropogenic Litter,"Astudillo et al. (2009) Inatsuchi et al. (2010), Goldstein et al. (2014) Astudillo et al. (2009) Winston et al. (1997) Astudillo et al. (2009) Astudillo et al. (2009) Goldstein et al. (2014) Astudillo et al. (2009) Goldstein et al. (2014) Goldstein et al. (2014) Winston et al. (1997) Winston et al. (1997) Stafford and Willan (2007) Gregory (1983), Winston et al. (1997) Astudillo et al. (2009) Astudillo et al. (2009) Aliani and Molcard (2003) Astudillo et al. (2009) Goldstein et al. (2014) Astudillo et al. (2009) Astudillo et al. (2009) Astudillo et al. (2009) Astudillo et al. (2009) Astudillo et al. (2009) Goldstein et al. (2014) Aliani and Molcard (2003) Southward et al. (2004) Winston et al. (1997) Winston et al. (1997) Gregory (1983, 1990), Goldstein et al. (2014) Astudillo et al. (2009) Astudillo et al. (2009)"
391,884,0.244,Ocean-Atmosphere Interactions of Gases and Particles,"(Gordon et al. 2001; Balch et al. 2005) and the most recent have been used to process the whole SeaWiFS and MODIS data set. An important constraint of these algorithms is that, at typical non-bloom concentrations, the PIC scattering represents only a few percent of the total scattering. Thus, to maximise the signal to noise ratio, satellite pixels must be aggregated in space and time, in order to define accurate mean concentrations. Currently, more verification with PIC field measurements is underway to optimise the use of PIC ocean-colour data in models (Balch et al. 2011). PIC is also produced by certain zooplanktonic organisms but these particles are too large to be detected by ocean colour (Balch et al. 1996). Different bio-optical and ecological methods have been established that use ocean colour data to identify and differentiate between PFTs or phytoplankton size classes (PSCs) in the surface ocean. These can be summarised into four main types: spectral-response methods which are based on differences in the shape of the light reflectance/absorption spectrum for different PFTs/PSCs (Sathyendranath et al. 2004; Alvain et al. 2005, 2008; Ciotti and Bricaud 2006; Bracher et al. 2009; Sadeghi et al. 2011; Brewin et al. 2010a; Devred et al. 2011), methods which use information on the magnitude of chlorophyll a biomass or light absorption to distinguish between PFTs or PSCs (Devred et al. 2006; Uitz et al. 2006; Hirata et al. 2008; Brewin et al. 2010b; Hirata et al. 2011; Mouw and Yoder 2010), methods that retrieve the particle size distribution from satellite-derived backscattering signal and derive PSCs (Kostadinov et al. 2010), and ecological-based approaches which use information on environmental factors, such as temperature and wind stress, to supplement the bio-optical data for investigating PFTs (Raitsos et al. 2008). All methods derive dominant phytoplankton groups, while Uitz et al. (2006), Bracher et al. (2009, improved by Sadeghi et al. 2011) and Hirata et al. (2011) also give chl a for the different PFTs. Nearly all the PFT methods mentioned use information from the multispectral ocean colour sensors SeaWiFS, MERIS or MODIS and are based on the parameterisation of a large global or regional in situ data set in order to yield PFTs from satellite chl a or normalised water leaving radiances. Unexpected changes in the relationships between these parameters resulting from a regional or temporal sampling bias leads to a bias in the"
365,665,0.244,Climate Smart Agriculture : Building Resilience To Climate Change,"Kipkorir et al. 2002, Li et al. 2004, Mahmoodi 2008, Mailhol et al. 2004, Speelman et al. 2008 Sadfi et al. 2002, Haile 2006, Ilboudo et al. 2010, Koona et al. 2007 MahmutoÄlu et al. 1996 Hansen et al. 2011"
233,17,0.244,Biodiversity Conservation and Phylogenetic Systematics : Preserving Our Evolutionary Heritage in An Extinction Crisis (Volume 14.0),"Examples Vane-Wright et al. 1991; May 1990; Faith 1992; Posadas et al. 2001; Pavoine et al. 2005; Redding and Mooers 2006; Isaac et al. 2007; Steel et al. 2007; Hartmann and Steel 2007; Lozupone and Knight 2005; Rosauer et al. 2009; Cadotte and Davies 2010; Chao et al. 2010 Schweiger et al. 2008; Davies and Cadotte 2011; Pio et al. Polasky et al. 2002; Rodrigues and Gaston 2002; Rodrigues et al. 2005, 2011; Hartmann and AndrÃ© 2013 Walker and Faith 1994; Arponen 2012"
260,281,0.243,Ranaviruses : Lethal Pathogens of Ectothermic Vertebrates,"Amphibians Hemorrhages (ecchymotic and petechial) and erythema are common in the skin of anurans and caudates (Fig. 1a, b). Hemorrhages are most often present on the ventral surfaces near the vent, rear legs, and gular regions, but can also be observed around the eyes, ear drum, tongue, tail, and feet (Balseiro et al. 2009; Cheng et al. 2014; Cunningham et al. 2007; Docherty et al. 2003; Geng et al. 2010; Kik et al. 2011; Meng et al. 2014; Sutton et al. 2014a). Raised skin plaques or polyps have been described in tiger salamanders (Ambystoma tigrinum) and Chinese giant salamanders (Jancovich et al. 1997; Bollinger et al. 1999; Geng et al. 2010). Other"
230,275,0.242,Marine Anthropogenic Litter,"Reference Winston et al. (1997) Aliani and Molcard (2003) Calder et al. (2014) Carpenter and Smith (1972), Aliani and Molcard (2003) Winston et al. (1997) Calder et al. (2014) Calder et al. (2014) Aliani and Molcard (2003) Winston et al. (1997) Calder (1993) (cited by Calder 1995), Aliani and Molcard (2003) Calder et al. (2014) Calder et al. (2014) Winston et al. (1997), Astudillo et al. (2009), Bravo et al. (2011), Goldstein et al. (2014) Calder et al. (2014) Calder et al. (2014) Calder (1993) (cited by Calder 1995) Astudillo et al. (2009), Calder et al. (2014), Goldstein et al. (2014) Bravo et al. (2011), Calder et al. (2014) Calder (1993) (cited by Calder 1995) Choong and Calder (2013) Calder et al. (2014) Winston et al. (1997) Calder et al. (2014) Bravo et al. (2011) Calder (1993) (cited by Calder 1995) Calder et al. (2014) (continued)"
71,1060,0.239,Advancing Culture of Living with Landslides: Volume 1 ISDR-ICL Sendai Partnerships 2015-2025 (Volume 1.0),"precipitation data followed by modeling of landslide velocity from the predicted daily groundwater level depths (calculated from groundwater level change rates). The modeling was performed using random forests, which enabled the evaluation of model parameter importance and development of the prediction model (KrkaÄ 2015, 2016). The model is established on 2-year monitoring data from the Kostanjek landslide, enabling the prediction of cumulative landslide displacements for periods up to 30 days (Fig. 5). The rainfallâgroundwater level depth model was developed using 75 variables placed in six main groups: (1) antecedent precipitation, (2) effective precipitation, (3) precipitation events, (4) modiï¬ed precipitation, (5) time periods since a certain precipitation event, and (6) climatological indexes. The groundwater level depthâlandslide movement model was developed using 10 variables belonging to four main groups: (1) groundwater level depth,"
376,405,0.239,"Rangeland Systems : Processes, Management and Challenges","By contrast, there is no consistent relationship between biomass response to experimental warming and mean annual precipitation (MAP) across terrestrial plants studied (Fig. 7.6; Lin et al. 2010). Experimental warming has been shown to reduce soil water content by increasing evapotranspiration (Harte and Shaw 1995; Wan et al. 2005), with potentially negative effects on ANPP. Warming also may enhance productivity by alleviating low temperature limits on plant growth (Luo 2007; Lin et al. 2010) and increasing N mineralization (Rustad et al. 2001; Dijkstra et al. 2008). These opposing influences of warming may explain why many rangeland experiments have shown little consistent warming effect (Polley et al. 2013) and why interactive effects of warming and altered precipitation are smaller than expected from single-factor effects (Fig. 7.2b; Wu et al. 2011; Morgan et al. 2011; Xu et al. 2013). Corollary 4 Precipitation seasonality regulates ecosystem responses to both CO2 and warming. Warming and CO2 enrichment combined should lead to earlier and more rapid plant growth in ecosystems dominated by winter precipitation because warming will reduce temperature limitations on both growth and growth responses to CO2. On the other hand, warming may reduce CO2 benefits on arid and semiarid rangelands dominated by summer precipitation by increasing evaporative demand. The evaporative potential of air increases nonlinearly with temperature, such that a given increase in temperature will cause a disproportionately large increase in evaporative demand when temperature is high. Plant responses to CO2 enrichment alone also depend on the seasonal distribution of precipitation. CO2 stimulated ANPP of Australian grassland most during years when summer rainfall exceeded rainfall during spring and autumn (Hovenden et al. 2014). High rainfall during cool spring and autumn seasons may reduce production in this grassland by intensifying N limitation to plant growth."
