algorithm,elapsed_time,iterations_done,total_iterations,iterations_per_second,book_index,similarity_score,,book_title,recommended_description
,,,,,11883.0,0.345,,Promise at Dawn,"'Promise at Dawn' begins as the story of a mother's sacrifice. Alone and poor, she fights fiercely to give her son the very best. Gary chronicles his childhood with her in Russia, Poland, and on the French Riviera. And he recounts his adventurous life as a young man fighting for France in the Second World War. But above all, he tells the story of the love for his mother that was his very life, their secret and private planet, their wonderland ""born out of a mother's murmur into a child's ear, a promise whispered at dawn of future triumphs and greatness, of justice and love."" A romantic, thrilling memoir that has become a French classic."
,,,,,12251.0,0.344,,Starship Troopers,"The historians canÃ¢ÂÂt seem to settle whether to call this one ""The Third Space War"" (or the fourth), or whether ""The First Interstellar War"" fits it better. We just call it Ã¢ÂÂThe Bug War."" Everything up to then and still later were ""incidents,"" ""patrols,"" or ""police actions."" However, you are just as dead if you buy the farm in an ""incident"" as you are if you buy it in a declared war...In one of Robert A. HeinleinÃ¢ÂÂs most controversial bestsellers, a recruit of the future goes through the toughest boot camp in the UniverseÃ¢ÂÂand into battle with the Terran Mobile Infantry against mankindÃ¢ÂÂs most alarming enemy."
,,,,,8791.0,0.343,,Lone Stars,"Lone Stars follows the arc of four generations of a Texan family in a changing America. Julian Warner, a father at last, wrestles with a question his husband posed: what will you tell our son about the people you came from, now that they're gone? Finding the answers takes Julian back in time to Eisenhower's immigration border raids, an epistolary love affair during the Vietnam War, crumbling marriages, queer migrations to Cambridge and New York, up to the disorienting polarization of Obama's second term. And in these answers lies a hope: that by uncloseting ourselves--as immigrants, smart women, gay people--we find power in empathy."
,,,,,7033.0,0.343,,HuÃ¡ÂºÂ¿ 1968: A Turning Point of the American War in Vietnam,"In the early hours of January 31, 1968, the North Vietnamese launched over one hundred attacks across South Vietnam in what would become known as the Tet Offensive. The lynchpin of Tet was the capture of Hue, Vietnam?s intellectual and cultural capital, by 10,000 National Liberation Front troops who descended from hidden camps and surged across the city of 140,000. Within hours the entire city was in their hands save for two small military outposts. American commanders refused to believe the size and scope of the Front?s presence, ordering small companies of marines against thousands of entrenched enemy troops. After several futile and deadly days, Lieutenant Colonel Ernie Cheatham would finally come up with a strategy to retake the city, block by block and building by building, in some of the most intense urban combat since World War II.With unprecedented access to war archives in the U.S. and Vietnam and interviews with participants from both sides, Bowden narrates each stage of this crucial battle through multiple viewpoints. Played out over 24 days and ultimately costing 10,000 lives, the Battle of Hue was by far the bloodiest of the entire war. When it ended, the American debate was never again about winning, only about how to leave. Hue 1968 is a gripping and moving account of this pivotal moment."
,,,,,12030.0,0.341,,Welcome to Felicity's World ÃÂ· 1774: Growing Up in Colonial America,Examines life in the American colonies during the Revolutionary War
,,,,,8204.0,0.339,,Marie Antoinette: The Journey,"Marie Antoinette's dramatic life-story continues to arouse mixed emotions. To many people, she is still 'la reine mÃÂ©chante', whose extravagance and frivolity helped to bring down the French monarchy; her indifference to popular suffering epitomised by the (apocryphal) words: 'let them eat cake'. Others are equally passionate in her defence: to them, she is a victim of misogyny.Antonia Fraser examines her influence over the king, Louis XVI, the accusations and sexual slurs made against her, her patronage of the arts which enhanced French cultural life, her imprisonment, the death threats made against her, rumours of lesbian affairs, her trial (during which her young son was forced to testify to sexual abuse by his mother) and her eventual execution by guillotine in 1793."
,,,,,1553.0,0.337,,Something in the Woods is Taking People,"SOMETHING IN THE WOODS IS TAKING PEOPLE. Something unknown that we cannot define; something that others have had the misfortune to encounter. People snatched soundlessly, never to be seen again. Or returned; dead. A strange and highly unusual predator. Highly intelligent. Very successful. And able to overpower someone in an instant. This is a puzzle. An often deadly one. Here follows some very troubling and disturbing accounts.  Something in the Woods is taking people...."
,,,,,1584.0,0.336,,The Poppy War,"An epic historical military fantasy, inspired by the bloody history of ChinaÃ¢ÂÂs twentieth century and filled with treachery and magic.When Rin aced the KejuÃ¢ÂÂthe Empire-wide test to find the most talented youth to learn at the AcademiesÃ¢ÂÂit was a shock to everyone: to the test officials, who couldnÃ¢ÂÂt believe a war orphan from Rooster Province could pass without cheating; to RinÃ¢ÂÂs guardians, who believed theyÃ¢ÂÂd finally be able to marry her off and further their criminal enterprise; and to Rin herself, who realized she was finally free of the servitude and despair that had made up her daily existence. That she got into SinegardÃ¢ÂÂthe most elite military school in NikanÃ¢ÂÂwas even more surprising.But surprises arenÃ¢ÂÂt always good.Because being a dark-skinned peasant girl from the south is not an easy thing at Sinegard. Targeted from the outset by rival classmates for her color, poverty, and gender, Rin discovers she possesses a lethal, unearthly powerÃ¢ÂÂan aptitude for the nearly-mythical art of shamanism. Exploring the depths of her gift with the help of a seemingly insane teacher and psychoactive substances, Rin learns that gods long thought dead are very much aliveÃ¢ÂÂand that mastering control over those powers could mean more than just surviving school.For while the Nikara Empire is at peace, the Federation of Mugen still lurks across a narrow sea. The militarily advanced Federation occupied Nikan for decades after the First Poppy War, and only barely lost the continent in the Second. And while most of the people are complacent to go about their lives, a few are aware that a Third Poppy War is just a spark away . . .RinÃ¢ÂÂs shamanic powers may be the only way to save her people. But as she finds out more about the god that has chosen her, the vengeful Phoenix, she fears that winning the war may cost her humanity . . . and that it may already be too late."
,,,,,9592.0,0.332,,Iola O,"Iola Boggs escapes a small-minded village and is proud to become a non-combat pilot during World War II. Iola meets Jim Lewis, who never served in the war but contributed in his own way to the war effort. They marry in post-war Philadelphia and raise a family against the backdrop of the paranoid era of McCarthyism. Their differences and a need for fulfillment propels them away from each other. Illicit liaisons and grief bring them life-changing insights."
,,,,,1810.0,0.331,,Public Information,"Freshly minted infantryman, twenty-year-old Wylie Cypher, arrives in war torn Korea in 1952. Every indication is that he has limited chances for survival. As an enemy bomber looms overhead, he prays that he can survive a sixteen-month tour of duty without, as his sergeant says, getting his ass shot off.Wylie is recruited to join the staff of a Division Public Information Office (PIO) where he reports on many aspects of the conflict. He uses his infantry training in bloody combat, makes many colorful new friends, learns how to maneuver through the military system, finds love and loss, and grows up in the turmoil of combat and the warÃ¢ÂÂs aftermath.Veterans have hailed the story as accurate, believable, touching, funny, and Ã¢ÂÂthe way it really was.Ã¢ÂÂ The story is based on the authorÃ¢ÂÂs experiences, careful historical research, and the 300 letters he sent his future wife from Korea. He touches on prisoner of war experiences on both sides of the DMZ, the armistice, realistic scenes of combat, the many United Nations forces engaged in the war, and poignant and funny aspects of military service. The second edition of the book includes recently disclosed information, and scenes and observations drawn from the comments of many veteran readers. The book is dedicated to the dwindling number of men and women who risked their lives to preserve democracy in South Korea."
,,,,,5812.0,0.33,,Matterhorn,"A big, powerful saga of men in combat, written over the course of thirty-five years by a highly decorated Vietnam veteran.Intense, powerful, and compelling, Matterhorn is an epic war novel in the tradition of Norman Mailer's The Naked and the Dead and James Jones's The Thin Red Line. It is the timeless story of a young Marine lieutenant, Waino Mellas, and his comrades in Bravo Company, who are dropped into the mountain jungle of Vietnam as boys and forced to fight their way into manhood. Standing in their way are not merely the North Vietnamese but also monsoon rain and mud, leeches and tigers, disease and malnutrition. Almost as daunting, it turns out, are the obstacles they discover between each other: racial tension, competing ambitions, and duplicitous superior officers. But when the company finds itself surrounded and outnumbered by a massive enemy regiment, the Marines are thrust into the raw and all-consuming terror of combat. The experience will change them forever.Written over the course of thirty years by a highly decorated Vietnam veteran, Matterhorn is a visceral and spellbinding novel about what it is like to be a young man at war. It is an unforgettable novel that transforms the tragedy of Vietnam into a powerful and universal story of courage, camaraderie, and sacrifice: a parable not only of the war in Vietnam but of all war, and a testament to the redemptive power of literature.A graduate of Yale University and a Rhodes Scholar at Oxford University, Karl Marlantes served as a Marine in Vietnam, where he was awarded the Navy Cross, the Bronze Star, two Navy Commendation Medals for valor, two Purple Hearts, and ten air medals. This is his first novel. He lives in rural Washington State."
,,,,,7072.0,0.329,,Dispatches,"Written on the front lines in Vietnam, Dispatches became an immediate classic of war reportage when it was published in 1977.From its terrifying opening pages to its final eloquent words, Dispatches makes us see, in unforgettable and unflinching detail, the chaos and fervor of the war and the surreal insanity of life in that singular combat zone. Michael HerrÃ¢ÂÂs unsparing, unorthodox retellings of the day-to-day events in Vietnam take on the force of poetry, rendering clarity from one of the most incomprehensible and nightmarish events of our time.Dispatches is among the most blistering and compassionate accounts of war in our literature."
,,,,,12021.0,0.328,,The Nightingale,"Despite their differences, sisters Vianne and Isabelle have always been close. Younger, bolder Isabelle lives in Paris while Vianne is content with life in the French countryside with her husband Antoine and their daughter. But when the Second World War strikes, Antoine is sent off to fight and Vianne finds herself isolated so Isabelle is sent by their father to help her. As the war progresses, the sisters' relationship and strength are tested. With life changing in unbelievably horrific ways, Vianne and Isabelle will find themselves facing frightening situations and responding in ways they never thought possible as bravery and resistance take different forms in each of their actions."
,,,,,5533.0,0.327,,A Hard Place: A Sergeant's Tale,"The story of combat in South Vietnam,Republic of, with the men of a small unit known as a Mobile Reaction or ""Mike Force"".ÃÂ Operating out of the Chu Lai base camp on the coast of South Vietnam,between Danang to the north and Cam Rhon Bay to the south.ÃÂ Home to the 23rd Infantry Division (Americal) the 75th Rangers and other support units. Their missions took placeÃÂ in the northern provinces, which wereÃÂ dubbed by the military as theÃÂ 1st Combat Tactical Zone (1CTZ).From Rosemary's Point at Chu Lai, to Da Nang, to the Tuy Lon River and the White Mountains, across the Hai Van Pass to Phu Bai, Quang Tri CityÃÂ and on to the DMZÃÂ They were bothÃÂ recon andÃÂ striker unit, sometimes just looking for intell, sometimes attacking and sometimes being attacked. Often deployed to reinforce a small camp or firebase. Sometimes workng as convoy security.Mostly it was justÃÂ HOT! Life for them was either base camp boring, or ""boonie rat"" intense in full ""battle rattle"" sweat soaked, sneakin in the bush.ÃÂ Living on salt pills,nasty tasting water and even worse tasting rations.OftenÃÂ assigned missions to locate or capture specific targets. All of their missions were both classified and clandestine. Even their existence was denied. As much as possible their movements were hidden or camouflaged within larger unit operations and movements.Their operations were conducted withÃÂ out back-up,or support readily available. They were required to move and survive on their bush skills, to adapt, over come, improvise,ÃÂ and if that failed, E&E (escape and evade) back to a pick-up or rendezvous point for extraction.This story is about serving in Vietnam as professional soldiers in a ""No Such Unit Exists"" status. Part of the ""other"" Army, the one not circumscribed by line unit regimentation, order of battle movement, or rules of engagement,ÃÂ in - South Vietnam, Republic of ""A HARD PLACE."" ."
,,,,,9622.0,0.323,,Nadaar Log / ÃÂÃÂ§ÃÂ¯ÃÂ§ÃÂ± ÃÂÃÂÃÂ¯,"Published first in 1996 this novel by Abdullah Hussain is considered as a sequel to his famous Udaas Naslain. The story of this novel takes place during 1897 to 1974. This is the story of a generation that has no urge to protect and fight for its rights, people who have accepted everything as fate and have left themselves to the flow of time. The story really gets a takeoff after 1947 when Pakistan gets independence and the people who fought for certain ideals are pushed to wall by those who happen to be in corridors of power. The novel describes those years of indifference, difficulties and turbulence which first germinate the seeds of undemocratic governments and then it leads to secession of the country in 1971. The novel suggests that this was the period where if truth was upheld the history and the geography of Pakistan would have been different but since people kept silence which tantamount to a sin, so they have to reap the wages of this in shape of disintegrating the federation and losing their brothers. Nadar Loog is the story of a people who had great ideals but were found wanting in action when it mattered to stand and assert. This is the story about poverty of action and deeds that leads a nation and people to a state of flux."
,,,,,10996.0,0.321,,"Punished by Rewards: The Trouble with Gold Stars, Incentive Plans, A's, Praise and Other Bribes","The basic strategy we use for raising children, teaching students, and managing workers can be summarized in six words: Do this and you'll get that. We dangle goodies (from candy bars to sales commissions) in front of people in much the same way we train the family pet. Drawing on a wealth of psychological research, Alfie Kohn points the way to a more successful strategy based on working with people instead of doing things to them. ""Do rewards motivate people?"" asks Kohn. ""Yes. They motivate people to get rewards."" Seasoned with humor and familiar examples, Punished By Rewards presents an argument unsettling to hear but impossible to dismiss."
,,,,,10394.0,0.321,,The Hunchback of Notre-Dame,"This extraordinary historical French gothic novel, set in Medieval Paris under the twin towers of its greatest structure and supreme symbol, the cathedral of Notre-Dame, is the haunting drama of Quasimodo, the disabled bell-ringer of Notre-Dame, as he struggles to stand up to his ableist guardian Claude Frollo, who also wants to commit genocide against Paris' Romani population.The novel has been described as a key text in French literature[1] and has been adapted for film over a dozen times, in addition to numerous television and stage adaptations, such as a 1923 silent film with Lon Chaney, a 1939 sound film with Charles Laughton, and a 1996 Disney animated film with Tom Hulce (both as Quasimodo).The novel sought to preserve values of French culture in a time period of great change, which resulted in the destruction of many French Gothic structures. The novel made Notre-Dame de Paris a national icon and served as a catalyst for renewed interest in the restoration of Gothic form."
,,,,,12188.0,0.319,,War Is a Force That Gives Us Meaning,"As a veteran war correspondent, Chris Hedges has survived ambushes in Central America, imprisonment in Sudan, and a beating by Saudi military police. He has seen children murdered for sport in Gaza and petty thugs elevated into war heroes in the Balkans. Hedges, who is also a former divinity student, has seen war at its worst and knows too well that to those who pass through it, war can be exhilarating and even addictive: ""It gives us purpose, meaning, a reason for living.""Drawing on his own experience and on the literature of combat from Homer to Michael Herr, Hedges shows how war seduces not just those on the front lines but entire societies, corrupting politics, destroying culture, and perverting the most basic human desires. Mixing hard-nosed realism with profound moral and philosophical insight, War Is a Force That Gives Us Meaning is a work of terrible power and redemptive clarity whose truths have never been more necessary.Listening Length: 6 hours and 27 minutes"
,,,,,7350.0,0.317,,The Casual Vacancy,"In the idyllic small town of Pagford, a councillor dies and leaves a ""casual vacancy"" - an empty seat on the Parish Council.In the election for his successor that follows, it is clear that behind the pretty surface this is a town at war. Rich at war with poor, wives at war with husbands, teachers at war with pupils... Pagford is not what it first seems."
,,,,,6752.0,0.317,,Pretty People Are Highly Flammable,"Xavier, Charmaine, Emil, Karianna, and Andy are childhood friends groomed to become young, successful high-powered professionals. But on the road to the high life, their secret addictions, unscrupulous decisions, backdoor trysts, and unhealed wounds threaten to destroy the loving, trusting bond they once built. When a Valentine's Day reunion thrusts their innermost demons into the light, a devastating avalanche of events is unleashed, leaving one of them dead. PRETTY PEOPLE ARE HIGHLY FLAMMABLE is a raw, heartfelt comedy-drama that reads like E. Lynn Harris or Candace Bushnell on speed. ...and maybe a dollop of acid. The first installment of the ''Pretty People"" Dirt Opera trilogy, PRETTY PEOPLE ARE HIGHLY FLAMMABLE introduces the characters, unveiling their quirks, strengths, weaknesses, and hopes. In this volume we learn how they met, as well as what forces have begun to tear them apart. The rug is then pulled out from beneath them one by one, forcing them to face the aftermath of their behaviors and choices. Will they completely unhinge as a result? PRETTY PEOPLE ARE HIGHLY FLAMMABLE is a multicultural, inter-sexual 'Gossip Girl', for adults. Via flashback and real-time characterization, it tackles adultery, incest, rape, drug abuse, cancer, AIDS and more head-on. Steaming with sex, scandal, rollercoaster twists, and a bit of dark humor to boot, PRETTY PEOPLE ARE HIGHLY FLAMMABLE will take you directly to the edge, then drop you right into the mouth of its sequel, PRETTY PEOPLE MAKE GREAT PROJECTILES (coming Summer, 2011)."
,,,,,11651.0,0.317,,Knowing People: The Personal Use of Social Psychology,"Social psychology studies one of civilization's most central concerns: human relationships. By understanding people's beliefs, attitudes, and desires, individuals can fashion relationships that benefit all involved, rather than one person or group at the expense of another. Written with a friendly style and engaging, accessible language, the second edition of the popular textbook Knowing People selects some of the best research in social psychology and shows how it can improve people's lives. This revised and updated edition includes clear descriptions of the latest research and adds a new chapter on leadership and emotion. Not only does Knowing People appeal to individual readers interested in improving their relationships, but it is also valuable as a supplemental text in a wide variety of social science, business, and professional courses_in all areas where successful interaction with other people is important."
,,,,,7064.0,0.311,,The Coldest Winter: America and the Korean War,"""In a grand gesture of reclamation & remembrance, Mr Halberstam has brought the war back home.""--NY Times Halberstam's magisterial & thrilling The Best & the Brightest was a defining book about the Vietnam conflict. More than three decades later, he used his research & journalistic skills to shed light on another pivotal moment in our history: the Korean War. He considered The Coldest Winter his most accomplished work, the culmination of 45 years of writing about America's postwar foreign policy. He gives a masterful narrative of the political decisions & miscalculations on both sides. He charts the disastrous path that led to the massive entry of Chinese forces near the Yalu River & that caught Douglas MacArthur & his soldiers by surprise. He provides vivid & nuanced portraits of all the major figures-Eisenhower, Truman, Acheson, Kim, & Mao, & Generals MacArthur, Almond & Ridgway. At the same time, he provides us with his trademark highly evocative narrative journalism, chronicling the crucial battles with reportage of the highest order. As ever, he was concerned with the extraordinary courage & resolve of people asked to bear an extraordinary burden. The Coldest Winter is contemporary history in its most literary & luminescent form, providing crucial perspective on every war America has been involved in since. It's a book that Halberstam first decided to write over 30 years ago that took him nearly a decade to complete. It stands as a lasting testament to one of the greatest journalists & historians of our time, & to the fighting men whose heroism it chronicles."
,,,,,7753.0,0.31,,"Liar, Temptress, Soldier, Spy: Four Women Undercover in the Civil War","Karen Abbott, the New York Times bestselling author of Sin in the Second City, tells the spellbinding true story of four women who risked everything to become spies during the Civil War. Karen Abbott illuminates one of the most fascinating yet little known aspects of the Civil War: the stories of four courageous womenÃ¢ÂÂa socialite, a farmgirl, an abolitionist, and a widowÃ¢ÂÂwho were spies. After shooting a Union soldier in her front hall with a pocket pistol, Belle Boyd became a courier and spy for the Confederate army, using her charms to seduce men on both sides. Emma Edmonds cut off her hair and assumed the identity of a man to enlist as a Union private, witnessing the bloodiest battles of the Civil War. The beautiful widow, Rose OÃ¢ÂÂNeale Greenhow, engaged in affairs with powerful Northern politicians to gather intelligence for the Confederacy, and used her young daughter to send information to Southern generals. Elizabeth Van Lew, a wealthy Richmond abolitionist, hid behind her proper Southern manners as she orchestrated a far-reaching espionage ring, right under the noses of suspicious rebel detectives. Using a wealth of primary source material and interviews with the spiesÃ¢ÂÂ descendants, Abbott seamlessly weaves the adventures of these four heroines throughout the tumultuous years of the war. With a cast of real-life characters including Walt Whitman, Nathaniel Hawthorne, General Stonewall Jackson, detective Allan Pinkerton, Abraham and Mary Todd Lincoln, and Emperor Napoleon III, Liar, Temptress, Soldier, Spy draws you into the war as these daring women lived it. Liar, Temptress, Soldier, Spy contains 39 black & white photos and 3 maps."
,,,,,11621.0,0.31,,The Adventure of English: The Biography of a Language,"English is the collective work of millions of people throughout the ages. It is democratic, everchanging and ingenious in its assimilation of other cultures. English runs through the heart of the world of finance, medicine and the Internet, and it is understood by around two thousand million people across the world. It seems set to go on. Yet it was nearly wiped out in its early years.Embracing elements of Latin, French, Spanish, Italian, Portuguese, Arabic, Hindi and Gullah, this 1500-year story covers a huge range of countries and people. The Adventure of English is not only an enthralling story of power, religion and trade, but also the story of people, and how their day-to-day lives shaped and continue to change the extraordinary language that is English."
